"date", "temperature_degC", "dewpoint_degC", "cloud_fraction", "press_msl_hPa", "wind_spd_ms", "wind_dir_degrees", "ISD_precip_01hr", "ISD_precip_03hr", "ISD_precip_06hr", "ISD_precip_24hr"
2010-01-01 00:00:00, -12.2, -16.1, 1, 1029.8, 0, 0, NA, NA, 20, NA
2010-01-01 01:00:00, -12.8421052631579, -15.6842105263158, 0.875, 1029.62666666667, 1.73157894736842, 120, 0, NA, 20, NA
2010-01-01 02:00:00, -13.0056603773585, -15.9924528301887, 1, 1029.76, 3.06981132075472, 129.622641509434, 0, NA, 20, NA
2010-01-01 03:00:00, -13.3, -15.6, 1, 1029.5, 1.5, 110, 0, 5, 20, NA
2010-01-01 04:00:00, -13.3, -16.1, 1, 1029.53333333333, 2.6, 140, 0, 5, 20, NA
2010-01-01 05:00:00, -13.38, -16.1, 1, 1029.15333333333, 2.66666666666667, 134.666666666667, 0, 5, 20, NA
2010-01-01 06:00:00, -13.9, -16.1, 1, 1029.5, 3.1, 100, 0, 5, 8, NA
2010-01-01 07:00:00, -13.38, -16.18, 1, 1030.30666666667, 2.73333333333333, 71.3333333333333, 0, 5, 8, 0
2010-01-01 08:00:00, -14.1266666666667, -16.7666666666667, 1, 1031.08, 3.46666666666667, 77.3333333333333, 0, 5, 8, 0
2010-01-01 09:00:00, -15.6, -17.2, 1, 1031.6, 2.6, 60, 0, 20, 8, 0
2010-01-01 10:00:00, -16.4789473684211, -18.1736842105263, 1, 1032.89333333333, 3.52105263157895, 54.2105263157895, 0, 20, 8, 0
2010-01-01 11:00:00, -16.7, -18.9666666666667, 1, 1033.51333333333, 1.5, 38.6666666666667, 0, 20, 8, 0
2010-01-01 12:00:00, -16.7, -19.4, 1, 1033.6, 1.5, 30, 0, 20, 30, 0
2010-01-01 13:00:00, -16.7, -19.4, 1, 1034.57333333333, 1.64666666666667, 36.6666666666667, 0, 20, 30, 0
2010-01-01 14:00:00, -16.7666666666667, -19.48, 1, 1035.76666666667, 2.6, 82.6666666666667, 0, 20, 30, 0
2010-01-01 15:00:00, -17.2, -20, 1, 1036.2, 2.6, 100, 0, 20, 30, 0
2010-01-01 16:00:00, -17.1333333333333, -19.4, 1, 1036.76666666667, 3.16666666666667, 121.333333333333, 0, 20, 30, 0
2010-01-01 17:00:00, -16.8142857142857, -19.247619047619, 1, 1037.14666666667, 3.79047619047619, 133.809523809524, 0, 20, 30, 0
2010-01-01 18:00:00, -16.7, -19.4, 0.75, 1036.8, 4.1, 140, 0, 20, 0, 0
2010-01-01 19:00:00, -15.3733333333333, -18.1533333333333, 0.333333333333333, 1035.81333333333, 4.16666666666667, 152.666666666667, 0, 20, 0, 0
2010-01-01 20:00:00, -13.9421052631579, -17.1157894736842, 0.717105263157895, 1034.53333333333, 5.06315789473684, 170, 0, 20, 0, 0
2010-01-01 21:00:00, -13.3, -16.7, 0.25, 1034.1, 5.1, 160, 0, 20, 0, 0
2010-01-01 22:00:00, -12.8666666666667, -16.7666666666667, 0.933333333333333, 1033.68666666667, 7.13333333333333, 158.666666666667, 0, 20, 0, 0
2010-01-01 23:00:00, -13.38, -17.2, 0.566666666666667, 1033.57333333333, 6.83333333333333, 151.333333333333, 0, 20, 0, 0
2010-01-02 00:00:00, -13.9, -17.2, 1, 1033.4, 7.7, 160, 0, 20, 30, 0
2010-01-02 01:00:00, -13.9666666666667, -17.28, 1, 1032.93333333333, 7.41333333333333, 160, 0, 20, 30, 0
2010-01-02 02:00:00, -14.48, -17.8, 0.983333333333333, 1032.36666666667, 8.52, 158.666666666667, 0, 20, 30, 0
2010-01-02 03:00:00, -15, -17.8, 0.75, 1031.5, 6.7, 150, 0, 10, 30, 0
2010-01-02 04:00:00, -16.18, -18.38, 0, 1030.69333333333, 5.98666666666667, 151.333333333333, 0, 10, 30, 0
2010-01-02 05:00:00, -16.7666666666667, -18.9666666666667, 0, 1029.82666666667, 4.6, 158.666666666667, 0, 10, 30, 0
2010-01-02 06:00:00, -17.2, -19.4, 0, 1028.7, 4.6, 150, 0, 10, 30, 0
2010-01-02 07:00:00, -17.2, -19.4, 0, 1027.66666666667, 4.1, 141.333333333333, 0, 10, 30, 0
2010-01-02 08:00:00, -17.2, -19.4, 0, 1026.66666666667, 4.38, 151.333333333333, 0, 10, 30, 0
2010-01-02 09:00:00, -17.2, -19.4, 0, 1025.8, 6.2, 160, 0, 10, 30, 0
2010-01-02 10:00:00, -17.6533333333333, -19.8533333333333, 0, 1024.71333333333, 3.9, 133.333333333333, 0, 10, 30, 0
2010-01-02 11:00:00, -16.5533333333333, -18.7533333333333, 0.0666666666666667, 1023.36666666667, 2.8, 98, 0, 10, 30, 0
2010-01-02 12:00:00, -15.6, -17.8, 0.5, 1022.5, 4.1, 150, 0, 10, 30, 0
2010-01-02 13:00:00, -15.44, -17.5733333333333, 1, 1021.62666666667, 3.16666666666667, 111.333333333333, 0, 10, 30, 0
2010-01-02 14:00:00, -14.48, -16.2466666666667, 0.866666666666667, 1021.94666666667, 3.6, 152, 0, 10, 30, 0
2010-01-02 15:00:00, -15, -17.2, 0, 1022.9, 3.6, 360, 0, 10, 30, 0
2010-01-02 16:00:00, -13.9, -16.62, 0.825, 1023.52, 3.88, 55.3333333333333, 0, 10, 30, 0
2010-01-02 17:00:00, -13.6733333333333, -16.0333333333333, 0.5, 1024.20666666667, 5.55333333333333, 351.333333333333, 0, 10, 30, 0
2010-01-02 18:00:00, -12.2, -15.6, 0.5, 1023.6, 4.6, 360, 0, 10, 30, 0
2010-01-02 19:00:00, -12.0533333333333, -15, 0.0333333333333333, 1023.52666666667, 3.75333333333333, 322, 0, 10, 30, 0
2010-01-02 20:00:00, -10.8733333333333, -14.8533333333333, 0.216666666666667, 1022.41333333333, 1.3, 121.333333333333, 0, 10, 30, 0
2010-01-02 21:00:00, -9.4, -13.9, 0, 1022.5, 0, 0, 0, 10, 30, 0
2010-01-02 22:00:00, -9.92, -13.82, 0.133333333333333, 1023.5, 1.58, 156, 0, 10, 30, 0
2010-01-02 23:00:00, -9.62666666666667, -13.4466666666667, 0.866666666666667, 1023.52666666667, 1.82, 112.666666666667, 0, 10, 30, 0
2010-01-03 00:00:00, -11.1, -14.4, 0, 1023.7, 0, 0, 0, 10, 30, 0
2010-01-03 01:00:00, -12.3466666666667, -15.08, 0, 1024.49333333333, 1.5, 97.3333333333333, 0, 10, 30, 0
2010-01-03 02:00:00, -13.38, -15.6666666666667, 0, 1025.16666666667, 1.3, 69.3333333333333, 0, 10, 30, 0
2010-01-03 03:00:00, -13.9, -16.1, 0, 1025.6, 0, 0, 0, 10, 30, 0
2010-01-03 04:00:00, -14.7733333333333, -17.5733333333333, 0.133333333333333, 1026.22666666667, 0, 0, 0, 10, 30, 0
2010-01-03 05:00:00, -13.1533333333333, -15.9533333333333, 1, 1026.4, 0, 0, 0, 10, 30, 0
2010-01-03 06:00:00, -12.2, -15, 1, 1026.4, 0, 0, 0, 10, 30, 0
2010-01-03 07:00:00, -11.1, -13.9, 0.866666666666667, 1026.20666666667, 0, 0, 0, 10, 30, 0
2010-01-03 08:00:00, -11.1, -13.9, 0, 1025.64, 0, 0, 0, 10, 30, 0
2010-01-03 09:00:00, -11.1, -13.9, 0, 1025.9, 0, 0, 0, 10, 30, 0
2010-01-03 10:00:00, -10.6666666666667, -13.38, 0.133333333333333, 1026.62666666667, 0.2, 21.3333333333333, 0, 10, 30, 0
2010-01-03 11:00:00, -10.8066666666667, -13.6066666666667, 0.983333333333333, 1026.88, 2.47333333333333, 140, 0, 10, 30, 0
2010-01-03 12:00:00, -8.9, -11.7, 0.75, 1027.4, 8.7, 10, 0, 10, 30, 0
2010-01-03 13:00:00, -7.86153846153846, -10, 1, 1028.24666666667, 7.23846153846154, 252.307692307692, 0, 10, 30, 0
2010-01-03 14:00:00, -7.12380952380952, -9.24761904761905, 1, 1029.36, 5.7, 226.666666666667, 0, 10, 30, 0
2010-01-03 15:00:00, -7.2, -9.4, 1, 1030.4, 5.7, 10, 0, 10, 30, 0
2010-01-03 16:00:00, -7.13333333333333, -8.96666666666667, 1, 1031.68, 1.5, 14, 0, 10, 30, 0
2010-01-03 17:00:00, -6.7, -9.4, 1, 1032.17333333333, 1.5, 82.6666666666667, 0, 10, 30, 0
2010-01-03 18:00:00, -6.7, -9.4, 1, 1032, 1.5, 360, 0, 10, 30, 0
2010-01-03 19:00:00, -6.62, -8.9, 1, 1031.70666666667, 2.02, 11.3333333333333, 0, 10, 30, 0
2010-01-03 20:00:00, -6.18, -8.96666666666667, 1, 1031.15333333333, 1.64666666666667, 20, 0, 10, 30, 0
2010-01-03 21:00:00, -6.7, -9.4, 1, 1031.5, 2.6, 20, 0, 10, 30, 0
2010-01-03 22:00:00, -6.76666666666667, -9.4, 1, 1031.88, 2.3, 20, 0, 10, 30, 0
2010-01-03 23:00:00, -7.53684210526316, -10.0736842105263, 1, 1032.53333333333, 4.23157894736842, 20, 0, 10, 30, 0
2010-01-04 00:00:00, -8.9, -11.1, 1, 1033.4, 4.6, 20, 0, 10, 30, 0
2010-01-04 01:00:00, -9.13333333333333, -11.9, 1, 1033.25333333333, 3.1, 246.666666666667, 0, 10, 30, 0
2010-01-04 02:00:00, -10, -12.2, 1, 1033.62666666667, 4.03333333333333, 12.6666666666667, 0, 10, 30, 0
2010-01-04 03:00:00, -10, -12.2, 1, 1033.8, 3.6, 30, 0, 10, 30, 0
2010-01-04 04:00:00, -10, -12.1619047619048, 1, 1033.6, 2.1047619047619, 16.1904761904762, 0, 10, 30, 0
2010-01-04 05:00:00, -10, -11.0862068965517, 1, 1033.58644067797, 0, 0, 0, 10, 30, 0
2010-01-04 06:00:00, -10, -11.1, 1, 1033.5, 0, 0, 0, 10, 30, 0
2010-01-04 07:00:00, -10, -11.0862068965517, 1, 1033.03333333333, 0.206896551724138, 17.9310344827586, 0, 10, 30, 0
2010-01-04 08:00:00, -10, -11, 1, 1032.61333333333, 1.5, 125, 0, 10, 30, 0
2010-01-04 09:00:00, -9, -11, 1, 1032.7, 0, 0, 0, 10, 30, 0
2010-01-04 10:00:00, -9.4, -11.18, 1, 1032.68666666667, 0, 0, 0, 10, 30, 0
2010-01-04 11:00:00, -9.4, -11.7, 1, 1032.62666666667, 0, 0, 0, 10, 30, 0
2010-01-04 12:00:00, -9.4, -11.7, 1, 1032.8, 0, 0, 0, 10, 30, 0
2010-01-04 13:00:00, -9.4, -11.1, 1, 1033.04, 1.5, 132.666666666667, 0, 10, 30, 0
2010-01-04 14:00:00, -9.4, -11.1, 1, 1033.28666666667, 1.5, 150, 0, 10, 30, 0
2010-01-04 15:00:00, -9.4, -11.1, 1, 1033.2, 1.5, 150, 0, 10, 30, 0
2010-01-04 16:00:00, -8.9, -11.0333333333333, 1, 1033.42666666667, 1.5, 125.333333333333, 0, 10, 30, 0
2010-01-04 17:00:00, -8.42, -10.8133333333333, 1, 1033.53333333333, 1.82, 165.333333333333, 0, 10, 30, 0
2010-01-04 18:00:00, -8.3, -10.6, 1, 1033.1, 2.1, 170, 0, 10, 30, 0
2010-01-04 19:00:00, -8, -10, 1, 1031.99333333333, 2.15882352941176, 188.823529411765, 0, 10, 30, 0
2010-01-04 20:00:00, -7.72, -9.92, 1, 1031.27333333333, 2.1, 160, 0, 10, 30, 0
2010-01-04 21:00:00, -7.2, -9.4, 1, 1031.1, 2.1, 160, 0, 10, 30, 0
2010-01-04 22:00:00, -7.5047619047619, -9.24761904761905, 1, 1031.2, 2.18095238095238, 170, 0, 10, 30, 0
2010-01-04 23:00:00, -7.36842105263158, -9.31578947368421, 1, 1031.17333333333, 1.73157894736842, 162.105263157895, 0, 10, 30, 0
2010-01-05 00:00:00, -7.8, -9.4, 1, 1031, 3.1, 160, 0, 10, 30, 0
2010-01-05 01:00:00, -7.82758620689655, -9.48275862068965, 1, 1030.81333333333, 3.1, 197.241379310345, 0, 10, 30, 0
2010-01-05 02:00:00, -8.15882352941177, -10, 1, 1030.86, 2.6, 171.176470588235, 0, 10, 30, 0
2010-01-05 03:00:00, -8.3, -10.6, 1, 1030.6, 3.1, 150, 0, 10, 30, 0
2010-01-05 04:00:00, -8.96666666666667, -11.18, 1, 1030.14666666667, 3.6, 150, 0, 10, 30, 0
2010-01-05 05:00:00, -9.49056603773585, -11.7452830188679, 1, 1029.76, 3.67547169811321, 151.509433962264, 0, 10, 30, 0
2010-01-05 06:00:00, -10, -11.7, 1, 1029.5, 3.6, 160, 0, 10, 30, 0
2010-01-05 07:00:00, -9.80487804878049, -11.7585365853659, 1, 1028.36666666667, 3.19756097560976, 150, 0, 10, 30, 0
2010-01-05 08:00:00, -9.49411764705882, -11.7470588235294, 1, 1027.47333333333, 3.67843137254902, 141.56862745098, 0, 10, 30, 0
2010-01-05 09:00:00, -10, -12.2, 1, 1027.3, 3.6, 160, 0, 10, 30, 0
2010-01-05 10:00:00, -9.24761904761905, -11.8142857142857, 1, 1026.68, 2.10952380952381, 130, 0, 10, 30, 0
2010-01-05 11:00:00, -9.21176470588235, -11.8411764705882, 0.875, 1025.79333333333, 3.83529411764706, 140, 0, 10, 30, 0
2010-01-05 12:00:00, -9.4, -11.1, 1, 1025.1, 3.6, 140, 0, 10, 30, 0
2010-01-05 13:00:00, -9.23157894736842, -11.0578947368421, 1, 1024.87333333333, 3.1, 145.789473684211, 0, 10, 30, 0
2010-01-05 14:00:00, -9.33469387755102, -11.0836734693878, 1, 1024.66, 3.93673469387755, 140, 0, 10, 30, 0
2010-01-05 15:00:00, -9.4, -11.7, 1, 1024.4, 4.1, 150, 0, 10, 30, 0
2010-01-05 16:00:00, -9.31111111111111, -11.0777777777778, 1, 1023.80666666667, 3.1, 160, 0, 10, 30, 0
2010-01-05 17:00:00, -8.65172413793104, -10.7103448275862, 1, 1023.08, 3.1, 154.48275862069, 0, 10, 30, 0
2010-01-05 18:00:00, -8.3, -10.6, 1, 1022.3, 3.6, 140, 0, 10, 30, 0
2010-01-05 19:00:00, -7.87619047619048, -10, 1, 1020.7, 4.48095238095238, 136.190476190476, 0, 10, 30, 0
2010-01-05 20:00:00, -7.12727272727273, -9.25454545454545, 1, 1019.38666666667, 4.41818181818182, 130, 0, 10, 30, 0
2010-01-05 21:00:00, -6.7, -8.9, 1, 1019.3, 1.5, 70, 0, 10, 30, 0
2010-01-05 22:00:00, -6.76857142857143, -8.92285714285714, 1, 1019.63333333333, 3.21428571428571, 50, 0, 10, 30, 0
2010-01-05 23:00:00, -7.96, -9.08, 1, 1019.24, 3.1, 62, 0, 10, 30, 0
2010-01-06 00:00:00, -7.8, -9.4, 1, 1019.5, 2.6, 30, 0, 10, 30, 0
2010-01-06 01:00:00, -8.22, -10, 1, 1019.61333333333, 1.66, 22.6666666666667, 0, 10, 30, 0
2010-01-06 02:00:00, -8.51538461538462, -10.3076923076923, 1, 1019.74, 3.6, 10, 0, 10, 30, 0
2010-01-06 03:00:00, -9.4, -11.1, 1, 1020, 3.1, 10, 0, 10, 30, 0
2010-01-06 04:00:00, -9.13333333333333, -11.0333333333333, 1, 1020.12666666667, 3.76666666666667, 350, 0, 10, 30, 0
2010-01-06 05:00:00, -8.92962962962963, -11.0703703703704, 1, 1020.19333333333, 4.92592592592593, 350, 0, 10, 30, 0
2010-01-06 06:00:00, -8.9, -11.1, 1, 1019.5, 12.9, 360, 0, 10, 30, 0
2010-01-06 07:00:00, -10, -12.9111111111111, 1, 1019.41333333333, 15.0222222222222, 358.888888888889, 0, 10, 30, 0
2010-01-06 08:00:00, -10.68, -13.24, 1, 1019.66, 16.1, 350, 0, 10, 30, 0
2010-01-06 09:00:00, -10.6, -13.3, 1, 1020.7, 15.4, 350, 0, 10, 30, 0
2010-01-06 10:00:00, -11.6142857142857, -13.9571428571429, 1, 1023.06, 13.9714285714286, 335.714285714286, 0, 10, 30, 0
2010-01-06 11:00:00, -12.4782608695652, -15.3478260869565, 1, 1024.24666666667, 12.4, 340, 0, 10, 30, 0
2010-01-06 12:00:00, -12.8, -16.1, 1, 1025.2, 14.4, 330, 0, 10, 30, 0
2010-01-06 13:00:00, -13.1, -16.9, 1, 1026.53333333333, 14.4, 340, 0, 10, 30, 0
2010-01-06 14:00:00, -14.5714285714286, -17.4285714285714, 0.964285714285714, 1027.64, 18.2857142857143, 330, 0, 10, 30, 0
2010-01-06 15:00:00, -15.6, -18.3, 1, 1029.2, 17, 330, 0, 10, 30, 0
2010-01-06 16:00:00, -15.6, -18.9, 1, 1031.04666666667, 18.3666666666667, 330, 0, 10, 30, 0
2010-01-06 17:00:00, -15.6, -18.9, 1, 1032.02666666667, 17.3666666666667, 330, 0, 10, 30, 0
2010-01-06 18:00:00, -15.6, -18.9, 1, 1032.2, 16.4, 330, 0, 10, 30, 0
2010-01-06 19:00:00, -15.6571428571429, -18.9142857142857, 0.857142857142857, 1031.9, 18.0714285714286, 330, 0, 10, 30, 0
2010-01-06 20:00:00, -15.6551724137931, -18.9137931034483, 0, 1032.03333333333, 17.0689655172414, 330, 0, 10, 30, 0
2010-01-06 21:00:00, -15.6, -19.4, 0, 1032.9, 17, 340, 0, 10, 30, 0
2010-01-06 22:00:00, -16.0619047619048, -20, 0, 1034.72666666667, 15.5095238095238, 330, 0, 10, 30, 0
2010-01-06 23:00:00, -17, -21, 0, 1036.30666666667, 13.3583333333333, 330, 0, 10, 30, 0
2010-01-07 00:00:00, -17.2, -22.2, 0, 1037, 12.3, 330, 0, 10, 30, 0
2010-01-07 01:00:00, -17.8666666666667, -22.28, 0, 1038.09333333333, 11.4466666666667, 331.333333333333, 0, 10, 30, 0
2010-01-07 02:00:00, -18.4466666666667, -22.8666666666667, 0, 1038.83333333333, 12.32, 340, 0, 10, 30, 0
2010-01-07 03:00:00, -19.4, -23.3, 0, 1039.7, 11.8, 340, 0, 10, 30, 0
2010-01-07 04:00:00, -19.56, -24.48, 0, 1040.46666666667, 9.8, 338.666666666667, 0, 10, 30, 0
2010-01-07 05:00:00, -20.6, -25.08, 0, 1040.96666666667, 9.32, 330, 0, 10, 30, 0
2010-01-07 06:00:00, -20.6, -25.6, 0, 1041.4, 6.2, 330, 0, 10, 30, 0
2010-01-07 07:00:00, -20.52, -25.52, 0.116666666666667, 1040.48666666667, 9.73333333333333, 331.333333333333, 0, 10, 30, 28
2010-01-07 08:00:00, -20.08, -25, 0.891666666666667, 1040.48, 9.23333333333333, 341.333333333333, 0, 10, 30, 28
2010-01-07 09:00:00, -20.6, -25, 1, 1041, 8.7, 350, 0, 10, 30, 28
2010-01-07 10:00:00, -20, -24.92, 1, 1041.3, 11.1666666666667, 340, 0, 10, 30, 28
2010-01-07 11:00:00, -20, -24.48, 1, 1041.35333333333, 9.88666666666667, 340, 0, 10, 30, 28
2010-01-07 12:00:00, -20, -25, 1, 1041.7, 7.2, 340, 0, 10, 30, 28
2010-01-07 13:00:00, -21.1, -25.6666666666667, 0.758333333333333, 1042.16666666667, 5.9, 348.666666666667, 0, 10, 30, 28
2010-01-07 14:00:00, -21.18, -26.1, 0, 1042.68, 6.92, 340, 0, 10, 30, 28
2010-01-07 15:00:00, -21.7, -26.1, 0, 1043.2, 5.1, 340, 0, 10, 30, 28
2010-01-07 16:00:00, -20.8733333333333, -25.52, 0, 1043.31333333333, 4.81333333333333, 342.666666666667, 0, 10, 30, 28
2010-01-07 17:00:00, -19.2533333333333, -24.8533333333333, 0, 1043.32, 6.54666666666667, 358.666666666667, 0, 10, 30, 28
2010-01-07 18:00:00, -18.3, -23.9, 0, 1042.8, 8.7, 350, 0, 10, 30, 28
2010-01-07 19:00:00, -17.8, -23.3, 0, 1042.16, 9.43333333333333, 351.333333333333, 0, 10, 30, 28
2010-01-07 20:00:00, -17.8, -23.3, 0, 1041.86, 10.3, 360, 0, 10, 30, 28
2010-01-07 21:00:00, -17.8, -23.3, 0, 1041.6, 10.3, 360, 0, 10, 30, 28
2010-01-07 22:00:00, -18.38, -23.38, 0, 1042.4, 4.4, 356, 0, 10, 30, 28
2010-01-07 23:00:00, -19.1266666666667, -24.0466666666667, 0, 1042.44, 3.23333333333333, 332.666666666667, 0, 10, 30, 28
2010-01-08 00:00:00, -20.6, -25, 0, 1042.7, 4.1, 350, 0, 10, 30, 28
2010-01-08 01:00:00, -22.8666666666667, -26.18, 0, 1043.04, 2.02, 290, 0, 10, 30, 28
2010-01-08 02:00:00, -23.5266666666667, -26.8466666666667, 0, 1043.3, 1.3, 251.333333333333, 0, 10, 30, 28
2010-01-08 03:00:00, -25, -27.8, 0, 1043.3, 0, 0, 0, 10, 30, 28
2010-01-08 04:00:00, -25.8733333333333, -28.7533333333333, 0, 1043.02, 0.2, 13.3333333333333, 0, 10, 30, 28
2010-01-08 05:00:00, -24.6266666666667, -28.0133333333333, 0, 1042.43333333333, 1.3, 86.6666666666667, 0, 10, 30, 28
2010-01-08 06:00:00, -26.1, -29.4, 0, 1042, 0, 0, 0, 10, 30, 28
2010-01-08 07:00:00, -24.4, -28.38, 0, 1040.48, 2.02, 145.333333333333, 0, 10, 30, 0
2010-01-08 08:00:00, -24.56, -28.82, 0, 1039.62, 1.3, 156, 0, 10, 30, 0
2010-01-08 09:00:00, -25.6, -28.3, 0, 1039.1, 0, 0, 0, 10, 30, 0
2010-01-08 10:00:00, -25.1466666666667, -28.38, 0, 1037.93333333333, 1.58, 102.666666666667, 0, 10, 30, 0
2010-01-08 11:00:00, -26.1, -28.9666666666667, 0, 1037.40666666667, 2.02, 118.666666666667, 0, 10, 30, 0
2010-01-08 12:00:00, -26.1, -29.4, 0, 1036.8, 1.5, 110, 0, 10, 30, 0
2010-01-08 13:00:00, -27.5733333333333, -30.8066666666667, 0, 1037.22, 0, 0, 0, 10, 30, 0
2010-01-08 14:00:00, -26.3266666666667, -29.1266666666667, 0, 1036.7, 0, 0, 0, 10, 30, 0
2010-01-08 15:00:00, -27.8, -30.6, 0, 1036.7, 0, 0, 0, 10, 30, 0
2010-01-08 16:00:00, -23.6733333333333, -25.8733333333333, 0, 1035.53333333333, 0, 0, 0, 10, 30, 0
2010-01-08 17:00:00, -21.9066666666667, -24.2533333333333, 0, 1035.04666666667, 0, 0, 0, 10, 30, 0
2010-01-08 18:00:00, -20, -23.3, 0, 1034.7, 0, 0, 0, 10, 30, 0
2010-01-08 19:00:00, -18.2333333333333, -22.8, 0, 1034.12666666667, 0.346666666666667, 16, 0, 10, 30, 0
2010-01-08 20:00:00, -17.8, -22.72, 0, 1032.98666666667, 2.25333333333333, 104, 0, 10, 30, 0
2010-01-08 21:00:00, -17.8, -22.2, 0, 1032.9, 0, 0, 0, 10, 30, 0
2010-01-08 22:00:00, -17.28, -22.28, 0, 1032.74, 1.3, 112.666666666667, 0, 10, 30, 0
2010-01-08 23:00:00, -18.0933333333333, -22.9466666666667, 0, 1033, 0.28, 18.6666666666667, 0, 10, 30, 0
2010-01-09 00:00:00, -20, -23.9, 0, 1033, 2.1, 140, 0, 10, 30, 0
2010-01-09 01:00:00, -20.6, -24.48, 0, 1033.23333333333, 1.5, 107.333333333333, 0, 10, 30, 0
2010-01-09 02:00:00, -20.6, -25, 0, 1032.85333333333, 1.3, 78, 0, 10, 30, 0
2010-01-09 03:00:00, -20.6, -25, 0, 1033.2, 0, 0, 0, 10, 30, 0
2010-01-09 04:00:00, -20.8733333333333, -24.8533333333333, 0, 1032.08, 0, 0, 0, 10, 30, 0
2010-01-09 05:00:00, -19.48, -23.9666666666667, 0, 1031.26, 0, 0, 0, 10, 30, 0
2010-01-09 06:00:00, -20, -24.4, 0, 1031, 0, 0, 0, 10, 30, 0
2010-01-09 07:00:00, -19.56, -23.9666666666667, 0, 1030.48666666667, 1.3, 86.6666666666667, 0, 10, 30, 0
2010-01-09 08:00:00, -20.52, -24.4, 0, 1030.38666666667, 0.2, 10.6666666666667, 0, 10, 30, 0
2010-01-09 09:00:00, -20, -24.4, 0, 1030.3, 1.5, 80, 0, 10, 30, 0
2010-01-09 10:00:00, -19.4, -24.3333333333333, 0, 1029.88666666667, 0, 0, 0, 10, 30, 0
2010-01-09 11:00:00, -19.48, -23.9, 0, 1029.8, 0, 0, 0, 10, 30, 0
2010-01-09 12:00:00, -20, -23.9, 0, 1029.8, 0, 0, 0, 10, 30, 0
2010-01-09 13:00:00, -19.48, -23.9, 0, 1029.38666666667, 0, 0, 0, 10, 30, 0
2010-01-09 14:00:00, -19.7733333333333, -23.7533333333333, 0, 1029.24666666667, 0, 0, 0, 10, 30, 0
2010-01-09 15:00:00, -18.3, -22.8, 0, 1028.9, 0, 0, 0, 10, 30, 0
2010-01-09 16:00:00, -15.2933333333333, -20.8733333333333, 0, 1028.56, 0, 0, 0, 10, 30, 0
2010-01-09 17:00:00, -12.5666666666667, -18.96, 0, 1028.15333333333, 0, 0, 0, 10, 30, 0
2010-01-09 18:00:00, -7.8, -16.1, 0, 1027.2, 0, 0, 0, 10, 30, 0
2010-01-09 19:00:00, -8.00666666666667, -15.44, 0, 1026.35333333333, 0, 0, 0, 10, 30, 0
2010-01-09 20:00:00, -6.03333333333333, -14.2533333333333, 0, 1025.36, 0, 0, 0, 10, 30, 0
2010-01-09 21:00:00, -5.6, -13.3, 0, 1025.1, 0, 0, 0, 10, 30, 0
2010-01-09 22:00:00, -4.04666666666667, -12.1333333333333, 0, 1024.78666666667, 0, 0, 0, 10, 30, 0
2010-01-09 23:00:00, -5.14666666666667, -11.9133333333333, 0, 1024.76666666667, 0, 0, 0, 10, 30, 0
2010-01-10 00:00:00, -6.1, -13.3, 0, 1025.2, 0, 0, 0, 10, 30, 0
2010-01-10 01:00:00, -7.34666666666667, -14.0466666666667, 0, 1025.56, 2.53333333333333, 320, 0, 10, 30, 0
2010-01-10 02:00:00, -4.25333333333333, -14.92, 0, 1025.24666666667, 2.1, 317.333333333333, 0, 10, 30, 0
2010-01-10 03:00:00, -3.3, -14.4, 0, 1024.9, 2.1, 300, 0, 10, 30, 0
2010-01-10 04:00:00, -3.38, -12.72, 0, 1024.27333333333, 2.53333333333333, 301.333333333333, 0, 10, 30, 0
2010-01-10 05:00:00, -3.46, -12.0533333333333, 0, 1023.96666666667, 2.1, 308.666666666667, 0, 10, 30, 0
2010-01-10 06:00:00, -0.6, -11.1, 0, 1023.1, 2.1, 300, 0, 10, 30, 0
2010-01-10 07:00:00, -2.42666666666667, -11.1, 0, 1022.87333333333, 0.2, 41.3333333333333, 0, 10, 30, 0
2010-01-10 08:00:00, -3.08666666666667, -10.8066666666667, 0.0333333333333333, 1022.63333333333, 1.84666666666667, 310, 0, 10, 30, 0
2010-01-10 09:00:00, 2.2, -8.9, 0.25, 1022.2, 4.1, 310, 0, 10, 30, 0
2010-01-10 10:00:00, -0.44, -7.50666666666667, 0.333333333333333, 1022.55333333333, 0.2, 40, 0, 10, 30, 0
2010-01-10 11:00:00, 0.96, -5.44, 0.791666666666667, 1022.9, 1.71333333333333, 264, 0, 10, 30, 0
2010-01-10 12:00:00, 3.3, -4.4, 0.25, 1022.9, 3.1, 30, 0, 10, 30, 0
2010-01-10 13:00:00, 3.00666666666667, -3.44666666666667, 0.433333333333333, 1023.78, 5.03333333333333, 318.666666666667, 0, 10, 30, 0
2010-01-10 14:00:00, 0.953333333333333, -4.48, 0, 1024.35333333333, 4.26666666666667, 310, 0, 10, 30, 0
2010-01-10 15:00:00, 0, -5, 0, 1024.7, 2.1, 310, 0, 10, 30, 0
2010-01-10 16:00:00, 2.86666666666667, -3.82, 0, 1024.91333333333, 3.53333333333333, 313.333333333333, 0, 10, 30, 0
2010-01-10 17:00:00, 3.75333333333333, -3.15333333333333, 0, 1024.86666666667, 3.44666666666667, 278, 0, 10, 30, 0
2010-01-10 18:00:00, 6.7, -2.2, 0, 1024, 5.7, 330, 0, 10, 30, 0
