"date", "data_product_code", "temperature", "temperature_dewpoint", "cloud_cover_fraction", "air_pressure", "wind_speed", "wind_dir_degrees", "ISD_precip_01hr"
2017-01-01 23:37:00, "FM-16", -7.8, -8.9, NA, NA, 5.7, 80, NA
2017-01-01 23:52:00, "FM-15", -7.8, -8.9, NA, 1011.1, 6.2, 80, 0
2017-01-02 00:00:00, "FM-12", -7.8, -8.9, 1, 1011.1, 6.2, 80, NA
2017-01-02 00:40:00, "FM-16", -7.8, -8.9, NA, NA, 4.6, 80, NA
2017-01-02 00:47:00, "FM-16", -8, -9, NA, NA, 5.1, 80, NA
2017-01-02 00:52:00, "FM-15", -7.8, -8.9, NA, 1011.5, 4.6, 70, 0
2017-01-02 01:35:00, "FM-16", -7.8, -8.9, NA, NA, 4.1, 60, NA
2017-01-02 01:45:00, "FM-16", -7.8, -8.9, NA, NA, 4.1, 60, NA
2017-01-02 01:50:00, "FM-16", -8, -9, NA, NA, 3.6, 60, NA
2017-01-02 01:52:00, "FM-15", -7.8, -8.9, NA, 1011.7, 4.1, 60, 0
2017-01-02 02:02:00, "FM-16", -7.8, -8.9, NA, NA, 5.1, 60, NA
2017-01-02 02:52:00, "FM-15", -7.8, -8.9, NA, 1012.6, 2.6, 60, 0
2017-01-02 03:00:00, "FM-12", -7.8, -8.9, 1, 1012.6, 2.6, 60, NA
2017-01-02 03:16:00, "FM-16", -7.8, -8.9, NA, NA, 3.1, 20, NA
2017-01-02 03:52:00, "FM-15", -7.8, -8.9, NA, 1012.6, 4.1, 20, 0
2017-01-02 04:47:00, "FM-16", -8, -9, NA, NA, 4.1, 10, NA
2017-01-02 04:52:00, "FM-15", -8.3, -9.4, NA, 1012.4, 4.6, 20, 0
2017-01-02 05:52:00, "FM-15", -8, -9, NA, 1012.5, 4.6, 20, 0
2017-01-02 06:00:00, "FM-12", -8.3, -9.4, 1, 1012.5, 4.6, 20, NA
2017-01-02 06:50:00, "FM-16", NA, NA, NA, NA, 6.2, 360, NA
2017-01-02 06:52:00, "FM-15", -8.3, -10, NA, 1012.8, 6.2, 360, 0
2017-01-02 06:59:00, "SOD  ", NA, NA, NA, NA, NA, NA, NA
2017-01-02 07:52:00, "FM-15", -8.3, -10, 1, 1012.9, 5.7, 360, 0
2017-01-02 08:26:00, "FM-16", -8.3, -10, NA, NA, 4.6, 340, NA
2017-01-02 08:52:00, "FM-15", -8.3, -10, NA, 1013.4, 6.2, 350, 0
2017-01-02 09:00:00, "FM-12", -8.3, -10, 1, 1013.4, 6.2, 350, NA
2017-01-02 09:36:00, "FM-16", -8.9, -10, 1, NA, 6.2, 350, NA
2017-01-02 09:49:00, "FM-16", -9, -11, NA, NA, 6.7, 340, NA
2017-01-02 09:52:00, "FM-15", -8.9, -10.6, NA, 1014, 7.2, 350, 0
2017-01-02 10:43:00, "FM-16", -8.9, -10.6, NA, NA, 7.7, 350, 0
2017-01-02 10:52:00, "FM-15", -8.9, -10.6, NA, 1013.7, 7.2, 350, 0
2017-01-02 11:00:00, "FM-16", -8.9, -10.6, NA, NA, 6.7, 340, 0
2017-01-02 11:09:00, "FM-16", -8.9, -10.6, NA, NA, 6.2, 360, 0
2017-01-02 11:52:00, "FM-15", -8.9, -11.1, NA, 1013.9, 6.2, 360, 0
2017-01-02 12:00:00, "FM-12", -8.9, -11.1, 1, 1013.9, 6.2, 360, NA
2017-01-02 12:40:00, "FM-16", -9.4, -11.1, NA, NA, 6.7, 360, 0
2017-01-02 12:52:00, "FM-15", -9.4, -11.1, NA, 1014.6, 6.2, 360, 3
2017-01-02 12:59:00, "FM-16", -9.4, -11.7, NA, NA, 6.7, 350, 0
2017-01-02 13:13:00, "FM-16", -10, -11.7, NA, NA, 7.2, 360, 2
2017-01-02 13:52:00, "FM-15", -10, -12.2, NA, 1015.3, 5.7, 360, 5
2017-01-02 14:52:00, "FM-15", -10.6, -12.8, 1, 1017.2, 7.2, 330, 5
2017-01-02 15:00:00, "FM-12", -10.6, -12.8, NA, 1017.2, 7.2, 330, NA
2017-01-02 15:05:00, "FM-16", -10.6, -12.8, NA, NA, 8.2, 340, 0
2017-01-02 15:17:00, "FM-16", -11.1, -13.3, NA, NA, 6.2, 350, 0
2017-01-02 15:52:00, "FM-15", -10.6, -13.3, NA, 1017, 9.3, 350, 0
2017-01-02 16:40:00, "FM-16", -11.1, -13.3, NA, NA, 9.8, 340, 0
2017-01-02 16:52:00, "FM-15", -11.1, -13.3, NA, 1018.1, 11.3, 350, 0
2017-01-02 17:22:00, "FM-16", -11.1, -13.3, NA, NA, 12.4, 350, 0
2017-01-02 17:27:00, "FM-16", -11.1, -13.3, NA, NA, 12.4, 350, 0
2017-01-02 17:38:00, "FM-16", -11.1, -13.3, NA, NA, 11.3, 350, 0
2017-01-02 17:47:00, "FM-16", -11, -14, NA, NA, 10.8, 350, 0
2017-01-02 17:52:00, "FM-15", -11.7, -13.9, NA, 1018.8, 13.9, 340, 3
2017-01-02 18:00:00, "FM-12", -11.7, -13.9, 1, 1018.8, 13.9, 340, NA
2017-01-02 18:07:00, "FM-16", -11.7, -14.4, NA, NA, 14.4, 340, 0
2017-01-02 18:23:00, "FM-16", -11.7, -14.4, NA, NA, 12.4, 340, 0
2017-01-02 18:31:00, "FM-16", -11.7, -14.4, NA, NA, 11.3, 350, 0
2017-01-02 18:52:00, "FM-15", -11.7, -14.4, NA, 1018.4, 13.4, 350, 0
2017-01-02 19:41:00, "FM-16", -11.7, -14.4, NA, NA, 13.9, 350, NA
2017-01-02 19:52:00, "FM-15", -11.7, -14.4, NA, 1019.4, 12.9, 350, 0
2017-01-02 20:52:00, "FM-15", -12.2, -14.4, NA, 1020.3, 12.4, 350, 0
2017-01-02 21:00:00, "FM-12", -12.2, -14.4, 1, 1020.3, 12.4, 350, NA
2017-01-02 21:07:00, "FM-16", -12.8, -15.6, NA, NA, 13.9, 360, NA
2017-01-02 21:52:00, "FM-15", -13.3, -16.1, 0, 1021.8, 14.9, 340, 0
2017-01-02 22:52:00, "FM-15", -13.9, -16.7, 0, 1023, 12.4, 360, 0
2017-01-02 23:52:00, "FM-15", -15.6, -18.3, 0, 1024.9, 7.7, 350, 0
2017-01-03 00:00:00, "FM-12", -15.6, -18.3, NA, 1024.9, 7.7, 350, NA
2017-01-03 00:52:00, "FM-15", -17.2, -20, 0, 1026.3, 5.7, 330, 0
2017-01-03 01:52:00, "FM-15", -15.6, -19.4, 0, 1026.5, 5.7, 350, 0
2017-01-03 02:52:00, "FM-15", -16.7, -20, 0, 1028, 6.2, 340, 0
2017-01-03 03:00:00, "FM-12", -16.7, -20, NA, 1028, 6.2, 340, NA
2017-01-03 03:52:00, "FM-15", -14.4, -18.3, 0, 1027, 13.4, 330, 0
2017-01-03 04:52:00, "FM-15", -15, -18.3, 0, 1027.4, 8.2, 350, 0
2017-01-03 05:52:00, "FM-15", -16.1, -18.9, 0, 1029.6, 8.8, 340, 0
2017-01-03 06:00:00, "FM-12", -16.1, -18.9, NA, 1029.6, 8.8, 340, NA
2017-01-03 06:52:00, "FM-15", -16.1, -18.9, 0, 1029.4, 8.8, 340, 0
2017-01-03 06:59:00, "SOD  ", NA, NA, NA, NA, NA, NA, NA
2017-01-03 07:52:00, "FM-15", -16.1, -19.4, 0, 1030.4, 9.8, 330, 0
2017-01-03 08:52:00, "FM-15", -16.1, -19.4, 0, 1030.4, 7.2, 340, 0
2017-01-03 09:00:00, "FM-12", -16.1, -19.4, NA, 1030.4, 7.2, 340, NA
2017-01-03 09:52:00, "FM-15", -16.1, -19.4, 0, 1030.9, 9.3, 350, 0
2017-01-03 10:52:00, "FM-15", -16.1, -19.4, 0, 1031.4, 7.7, 330, 0
2017-01-03 11:52:00, "FM-15", -16.7, -19.4, 0, 1032.2, 5.1, 330, 0
2017-01-03 12:00:00, "FM-12", -16.7, -19.4, NA, 1032.2, 5.1, 330, NA
2017-01-03 12:14:00, "FM-16", -15.6, -18.9, NA, NA, 5.7, 330, NA
2017-01-03 12:52:00, "FM-15", -15.6, -18.9, NA, 1033.1, 6.2, 340, 0
2017-01-03 13:45:00, "FM-16", -16.7, -19.4, 0.5, NA, 7.2, 350, NA
2017-01-03 13:52:00, "FM-15", -16.7, -19.4, 0.25, 1033.4, 6.2, 350, 0
2017-01-03 14:52:00, "FM-15", -18.3, -21.1, 0, 1034.2, 6.2, 340, 0
2017-01-03 15:00:00, "FM-12", -18.3, -21.1, NA, 1034.2, 6.2, 340, NA
2017-01-03 15:52:00, "FM-15", -18.3, -21.1, 0, 1034.4, 5.1, 340, 0
2017-01-03 16:52:00, "FM-15", -16.7, -19.4, 0, 1034.7, 3.1, 230, 0
2017-01-03 17:52:00, "FM-15", -15, -18.3, 0, 1034.3, 0, 0, 0
2017-01-03 18:00:00, "FM-12", -15, -18.3, NA, 1034.3, 0, 0, NA
2017-01-03 18:52:00, "FM-15", -15, -18.9, 0, 1033.6, 4.1, 40, 0
2017-01-03 19:52:00, "FM-15", -15.6, -19.4, 0, 1032.9, 4.6, 30, 0
2017-01-03 20:52:00, "FM-15", -15.6, -19.4, 0, 1032.4, 3.1, 360, 0
2017-01-03 21:00:00, "FM-12", -15.6, -19.4, NA, 1032.4, 3.1, 360, NA
2017-01-03 21:52:00, "FM-15", -16.1, -20, 0, 1033, 4.6, 360, 0
2017-01-03 22:52:00, "FM-15", -17.8, -21.1, 0, 1033.1, 4.1, 350, 0
2017-01-03 23:50:00, "FM-16", -18, -21, NA, NA, 2.6, 300, NA
2017-01-03 23:52:00, "FM-15", -18.3, -21.1, NA, 1033.5, 2.6, 300, 0
2017-01-04 00:00:00, "FM-12", -18.3, -21.1, 1, 1033.5, 2.6, 300, NA
2017-01-04 00:52:00, "FM-15", -17.2, -20.6, NA, 1033.3, 2.1, 350, 0
2017-01-04 01:52:00, "FM-15", -16.7, -20, NA, 1033.1, 2.6, 320, 0
2017-01-04 02:52:00, "FM-15", -17.2, -20.6, NA, 1033.9, 2.1, 330, 0
2017-01-04 03:00:00, "FM-12", -17.2, -20.6, 1, 1033.9, 2.1, 330, NA
2017-01-04 03:52:00, "FM-15", -18.9, -22.2, NA, 1033.2, 5.1, 350, 0
2017-01-04 04:27:00, "FM-16", -18.9, -22.2, NA, NA, 5.7, 340, NA
2017-01-04 04:52:00, "FM-15", -18.3, -21.7, NA, 1033, 5.7, 330, 0
2017-01-04 05:52:00, "FM-15", -18.9, -21.7, NA, 1032.7, 4.6, 350, 0
2017-01-04 06:00:00, "FM-12", -18.9, -21.7, 1, 1032.7, 4.6, 350, NA
2017-01-04 06:52:00, "FM-15", -18.9, -22.2, NA, 1032.4, 3.1, 340, 0
2017-01-04 06:59:00, "SOD  ", NA, NA, NA, NA, NA, NA, NA
2017-01-04 07:52:00, "FM-15", -19.4, -22.2, NA, 1031.8, 4.1, 360, 0
2017-01-04 08:52:00, "FM-15", -18.9, -21.7, NA, 1031.6, 1.5, 290, 0
2017-01-04 09:00:00, "FM-12", -18.9, -21.7, 0.75, 1031.6, 1.5, 290, NA
2017-01-04 09:05:00, "FM-16", -19.4, -22.8, 0.5, NA, 1.5, 240, NA
2017-01-04 09:52:00, "FM-15", -21.1, -23.3, 0, 1031.3, 0, 0, 0
2017-01-04 10:52:00, "FM-15", -22.2, -23.9, 0.25, 1031.3, 0, 0, 0
2017-01-04 11:08:00, "FM-16", -22.8, -25.6, NA, NA, 0, 0, NA
2017-01-04 11:37:00, "FM-16", -22.8, -25, 0.5, NA, 1.5, 270, NA
2017-01-04 11:52:00, "FM-15", -23.3, -25.6, 0, 1030.5, 1.5, 300, 0
2017-01-04 12:00:00, "FM-12", -23.3, -25.6, NA, 1030.5, 1.5, 300, NA
2017-01-04 12:10:00, "FM-16", -22.2, -24.4, 0.5, NA, 1.5, 320, NA
2017-01-04 12:18:00, "FM-16", -22.2, -23.9, NA, NA, 1.5, 300, NA
2017-01-04 12:50:00, "FM-16", -21, -23, NA, NA, 0, 0, NA
2017-01-04 12:52:00, "FM-15", -21.1, -23.3, NA, 1029.8, 0, 0, 0
2017-01-04 13:52:00, "FM-15", -21.1, -23.9, 0.5, 1029.4, 0, 0, 0
2017-01-04 14:52:00, "FM-15", -20, -22.2, NA, 1028.9, 1.5, 320, 0
2017-01-04 15:00:00, "FM-12", -20, -22.2, 1, 1028.9, 1.5, 320, NA
2017-01-04 15:52:00, "FM-15", -18.3, -20.6, NA, 1029, 0, 0, 0
2017-01-04 16:52:00, "FM-15", -17.8, -20, NA, 1029.2, 0, 0, 0
2017-01-04 16:59:00, "FM-16", -17.8, -20, NA, NA, 1.5, 170, 0
2017-01-04 17:15:00, "FM-16", -17.8, -20, NA, NA, 1.5, 180, 0
2017-01-04 17:52:00, "FM-15", -16.7, -18.9, NA, 1028.3, 1.5, 220, 0
2017-01-04 18:00:00, "FM-12", -16.7, -18.9, 1, 1028.3, 1.5, 220, NA
2017-01-04 18:52:00, "FM-15", -16.7, -19.4, NA, 1027.2, 0, 0, 0
2017-01-04 19:52:00, "FM-15", -15.6, -18.3, NA, 1026.3, 0, 0, 0
2017-01-04 20:52:00, "FM-15", -15.6, -20, 0.25, 1025.8, 3.6, 300, 0
2017-01-04 21:00:00, "FM-12", -15.6, -20, 0.25, 1025.8, 3.6, 300, NA
2017-01-04 21:52:00, "FM-15", -15, -19.4, 0, 1025.6, 6.2, 340, 0
2017-01-04 22:52:00, "FM-15", -16.1, -20, 0.5, 1025.7, 6.2, 320, 0
2017-01-04 23:52:00, "FM-15", -17.8, -21.7, 0, 1026.2, 4.6, 320, 0
2017-01-05 00:00:00, "FM-12", -17.8, -21.7, NA, 1026.2, 4.6, 320, NA
2017-01-05 00:52:00, "FM-15", -16.7, -21.7, 0, 1026.3, 2.6, 310, 0
2017-01-05 01:52:00, "FM-15", -17.2, -22.2, 0, 1026.4, 2.6, 240, 0
2017-01-05 02:52:00, "FM-15", -18.3, -21.7, 0, 1026.4, 3.1, 250, 0
2017-01-05 03:00:00, "FM-12", -18.3, -21.7, NA, 1026.4, 3.1, 250, NA
2017-01-05 03:52:00, "FM-15", -20.6, -22.8, 0, 1026.2, 3.1, 290, 0
2017-01-05 04:52:00, "FM-15", -19.4, -22.2, NA, 1026.4, 3.1, 230, 0
2017-01-05 05:52:00, "FM-15", -18.3, -21.1, NA, 1025.8, 1.5, 220, 0
2017-01-05 06:00:00, "FM-12", -18.3, -21.1, 1, 1025.8, 1.5, 220, NA
2017-01-05 06:52:00, "FM-15", -18.3, -21.7, NA, 1025, 0, 0, 0
2017-01-05 06:59:00, "SOD  ", NA, NA, NA, NA, NA, NA, NA
2017-01-05 07:52:00, "FM-15", -18.3, -21.7, NA, 1024.2, 0, 0, 0
2017-01-05 08:52:00, "FM-15", -18.3, -21.7, NA, 1025.1, 0, 0, 0
2017-01-05 09:00:00, "FM-12", -18.3, -21.7, 1, 1025.1, 0, 0, NA
2017-01-05 09:52:00, "FM-15", -15, -18.9, NA, 1024.8, 8.8, 350, 0
2017-01-05 10:02:00, "FM-16", -15.6, -18.3, NA, NA, 8.2, 350, 0
2017-01-05 10:23:00, "FM-16", -15.6, -18.9, NA, NA, 8.8, 350, 0
2017-01-05 10:50:00, "FM-16", -17, -20, NA, NA, 7.2, 30, NA
2017-01-05 10:52:00, "FM-15", -17.2, -20, NA, 1025.2, 6.7, 30, 0
2017-01-05 11:38:00, "FM-16", -18.9, -21.7, NA, NA, 5.7, 10, 0
2017-01-05 11:52:00, "FM-15", -18.9, -21.7, NA, 1026.2, 7.7, 350, 0
2017-01-05 12:00:00, "FM-12", -18.9, -21.7, 1, 1026.2, 7.7, 350, NA
2017-01-05 12:00:00, "FM-16", -18.9, -21.7, NA, NA, 6.7, 350, 0
2017-01-05 12:50:00, "FM-16", -18, -22, NA, NA, 6.2, 330, NA
2017-01-05 12:52:00, "FM-15", -18.3, -21.7, NA, 1026.4, 6.2, 330, 0
2017-01-05 13:52:00, "FM-15", -18.9, -23.3, NA, 1027.1, 5.1, 320, 0
2017-01-05 14:52:00, "SY-MT", -18.3, -23.9, 0.75, 1027.3, 7.2, 320, 0
2017-01-05 15:52:00, "FM-15", -17.8, -22.8, NA, 1028.1, 9.3, 330, 0
2017-01-05 16:52:00, "FM-15", -17.8, -22.8, NA, 1028.4, 8.8, 330, 0
2017-01-05 17:52:00, "FM-15", -16.7, -21.7, 0, 1027.6, 6.7, 340, 0
2017-01-05 18:00:00, "FM-12", -16.7, -21.7, NA, 1027.6, 6.7, 340, NA
2017-01-05 18:21:00, "FM-15", -17, -22, 0, NA, 7.2, 330, NA
2017-01-05 18:45:00, "FM-16", -16.7, -21.1, 0, NA, 5.7, 350, NA
2017-01-05 18:52:00, "FM-15", -16.7, -21.7, 0, 1026.9, 6.7, 340, 0
2017-01-05 19:52:00, "FM-15", -16.1, -21.1, 0, 1026.4, 4.1, 330, 0
2017-01-05 20:52:00, "FM-15", -16.7, -21.1, 0, 1025.9, 2.6, 220, 0
2017-01-05 21:00:00, "FM-12", -16.7, -21.1, NA, 1025.9, 2.6, 220, NA
2017-01-05 21:52:00, "FM-15", -17.8, -22.2, 0, 1025.5, 3.6, 200, 0
2017-01-05 22:52:00, "FM-15", -18.9, -23.3, 0, 1025.9, 4.1, 200, 0
2017-01-05 23:52:00, "FM-15", -20, -24.4, 0, 1025.9, 3.1, 210, 0
2017-01-06 00:00:00, "FM-12", -20, -24.4, NA, 1025.9, 3.1, 210, NA
2017-01-06 00:52:00, "FM-15", -20.6, -25, 0, 1025.7, 2.1, 200, 0
2017-01-06 01:52:00, "FM-15", -21.1, -25.6, 0, 1025.6, 2.1, 210, 0
2017-01-06 02:52:00, "FM-15", -23.9, -27.2, 0, 1025.7, 0, 0, 0
2017-01-06 03:00:00, "FM-12", -23.9, -27.2, NA, 1025.7, 0, 0, NA
2017-01-06 03:52:00, "FM-15", -25.6, -28.3, 0, 1025.8, 0, 0, 0
2017-01-06 04:52:00, "FM-15", -22.8, -25.6, 0, 1025.1, 0, 0, 0
2017-01-06 05:52:00, "FM-15", -22.2, -25, 0, 1024.8, 0, 0, 0
2017-01-06 06:00:00, "FM-12", -22.2, -25, NA, 1024.8, 0, 0, NA
2017-01-06 06:52:00, "FM-15", -20.6, -24.4, 0, 1024, 0, 0, 0
2017-01-06 06:59:00, "SOD  ", NA, NA, NA, NA, NA, NA, NA
2017-01-06 07:52:00, "FM-15", -22.2, -26.1, 0, 1023.7, 2.1, 280, 0
2017-01-06 08:52:00, "FM-15", -20.6, -25, 0, 1023.5, 0, 0, 0
2017-01-06 09:00:00, "FM-12", -20.6, -25, NA, 1023.5, 0, 0, NA
2017-01-06 09:52:00, "FM-15", -20.6, -25.6, 0, 1023.9, 2.1, 300, 0
2017-01-06 10:52:00, "FM-15", -20.6, -25.6, 0, 1023.8, 0, 0, 0
2017-01-06 11:52:00, "FM-15", -22.2, -26.1, 0, 1024.4, 0, 0, 0
2017-01-06 12:00:00, "FM-12", -22.2, -26.1, NA, 1024.4, 0, 0, NA
2017-01-06 12:52:00, "FM-15", -22.2, -25.6, 0, 1024.8, 1.5, 300, 0
2017-01-06 13:52:00, "FM-15", -18.9, -23.3, 0.5, 1024.7, 0, 0, 0
2017-01-06 14:52:00, "FM-15", -19.4, -23.9, NA, 1025.5, 0, 0, 0
2017-01-06 15:00:00, "FM-12", -19.4, -23.9, 1, 1025.5, 0, 0, NA
2017-01-06 15:52:00, "FM-15", -16.7, -21.7, NA, 1025.9, 0, 0, 0
2017-01-06 16:52:00, "FM-15", -15, -20, 0, 1025.9, 2.6, 170, 0
2017-01-06 17:52:00, "FM-15", -13.9, -18.3, 0.25, 1025.2, 0, 0, 0
2017-01-06 18:00:00, "FM-12", -13.9, -18.3, 0.25, 1025.2, 0, 0, NA
2017-01-06 18:52:00, "FM-15", -9.4, -17.2, 0.25, 1024.1, 0, 0, 0
2017-01-06 19:52:00, "FM-15", -11.7, -16.1, 0, 1024.6, 2.6, 190, 0
2017-01-06 20:52:00, "FM-15", -10.6, -17.2, 0, 1024.7, 1.5, 320, 0
2017-01-06 21:00:00, "FM-12", -10.6, -17.2, NA, 1024.7, 1.5, 320, NA
2017-01-06 21:52:00, "FM-15", -7.2, -14.4, 0, 1025.2, 4.6, 340, 0
2017-01-06 22:52:00, "FM-15", -9.4, -15, 0, 1026.6, 2.6, 20, 0
2017-01-06 23:52:00, "FM-15", -11.1, -15, NA, 1028.1, 5.1, 350, 0
2017-01-07 00:00:00, "FM-12", -11.1, -15, 0.75, 1028.1, 5.1, 350, NA
2017-01-07 00:52:00, "FM-15", -11.1, -15, NA, 1029.3, 1.5, 320, 0
2017-01-07 01:52:00, "FM-15", -11.1, -15, NA, 1030, 1.5, NA, 0
2017-01-07 02:52:00, "FM-15", -11.1, -15, NA, 1030.4, 3.1, 330, 0
2017-01-07 03:00:00, "FM-12", -11.1, -15, 0.75, 1030.4, 3.1, 330, NA
2017-01-07 03:52:00, "FM-15", -13.9, -16.7, 0, 1031.1, 0, 0, 0
2017-01-07 04:52:00, "FM-15", -15.6, -17.2, NA, 1031.9, 0, 0, 0
2017-01-07 05:52:00, "FM-15", -15, -17.2, NA, 1032.4, 1.5, 50, 0
2017-01-07 06:00:00, "FM-12", -15, -17.2, 1, 1032.4, 1.5, 50, NA
2017-01-07 06:52:00, "FM-15", -15, -17.2, NA, 1032.7, 2.1, 360, 0
2017-01-07 06:59:00, "SOD  ", NA, NA, NA, NA, NA, NA, NA
2017-01-07 07:52:00, "FM-15", -16.7, -18.3, 0.5, 1033.5, 2.1, 10, 0
2017-01-07 08:52:00, "FM-15", -18.3, -20, 0, 1034, 0, 0, 0
2017-01-07 09:00:00, "FM-12", -18.3, -20, NA, 1034, 0, 0, NA
2017-01-07 09:52:00, "FM-15", -17.8, -18.9, 0, 1034, 1.5, 10, 0
2017-01-07 10:52:00, "FM-15", -17.2, -18.9, 0, 1035.2, 1.5, 80, 0
2017-01-07 11:52:00, "FM-15", -18.3, -20, 0.25, 1035.8, 0, 0, 0
2017-01-07 12:00:00, "FM-12", -18.3, -20, 0.25, 1035.8, 0, 0, NA
2017-01-07 12:14:00, "FM-16", -17.8, -20, NA, NA, 1.5, 60, NA
2017-01-07 12:24:00, "FM-16", -18.3, -20, NA, NA, 0, 0, NA
2017-01-07 12:38:00, "FM-16", -18.3, -20, NA, NA, 2.1, 80, NA
2017-01-07 12:50:00, "FM-16", -19, -21, 1, NA, 0, 0, NA
2017-01-07 12:52:00, "FM-15", -19.4, -20.6, 1, 1036.1, 0, 0, 0
2017-01-07 13:05:00, "FM-16", -19.4, -21.1, 1, NA, 0, 0, NA
2017-01-07 13:52:00, "FM-15", -19.4, -21.7, 1, 1036.4, 1.5, 90, 0
2017-01-07 14:52:00, "FM-15", -18.9, -21.7, 1, 1037.5, 0, 0, 0
2017-01-07 15:00:00, "FM-12", -18.9, -21.7, 1, 1037.5, 0, 0, NA
2017-01-07 15:38:00, "FM-16", -17.8, -20, 1, NA, 2.1, 100, NA
2017-01-07 15:52:00, "FM-15", -17.2, -19.4, NA, 1038.5, 2.1, 100, 0
2017-01-07 15:57:00, "FM-16", -16.7, -18.9, NA, NA, 2.1, 120, NA
2017-01-07 16:23:00, "FM-16", -16.1, -18.9, 0.25, NA, 2.6, 130, NA
2017-01-07 16:52:00, "FM-15", -15.6, -18.3, 0, 1038.8, 2.6, 110, 0
2017-01-07 17:52:00, "FM-15", -15.6, -18.9, 0, 1038.4, 4.1, 140, 0
2017-01-07 18:00:00, "FM-12", -15.6, -18.9, NA, 1038.4, 4.1, 140, NA
2017-01-07 18:52:00, "FM-15", -15, -17.8, 0, 1037.4, 4.6, 130, 0
2017-01-07 19:52:00, "FM-15", -13.3, -17.2, 0, 1036.3, 5.1, 130, 0
2017-01-07 20:52:00, "FM-15", -13.3, -17.8, 0, 1035.4, 6.2, 150, 0
2017-01-07 21:00:00, "FM-12", -13.3, -17.8, NA, 1035.4, 6.2, 150, NA
2017-01-07 21:52:00, "FM-15", -13.9, -17.8, 0, 1034.9, 7.7, 150, 0
2017-01-07 22:52:00, "FM-15", -14.4, -17.8, 0, 1034.4, 5.7, 140, 0
2017-01-07 23:52:00, "FM-15", -15.6, -18.3, 0, 1034.1, 6.7, 130, 0
2017-01-08 00:00:00, "FM-12", -15.6, -18.3, NA, 1034.1, 6.7, 130, NA
2017-01-08 00:52:00, "FM-15", -16.7, -18.9, 0, 1034.1, 5.1, 150, 0
2017-01-08 01:52:00, "FM-15", -17.8, -20, 0, 1033.3, 5.7, 150, 0
2017-01-08 02:52:00, "FM-15", -17.2, -20, 0, 1031.6, 4.6, 130, 0
2017-01-08 03:00:00, "FM-12", -17.2, -20, NA, 1031.6, 4.6, 130, NA
2017-01-08 03:52:00, "FM-15", -16.7, -19.4, 0, 1029.5, 7.2, 150, 0
2017-01-08 04:52:00, "FM-15", -13.3, -17.8, 0, 1027, 8.8, 140, 0
2017-01-08 05:52:00, "FM-15", -12.8, -17.2, 0, 1025.8, 9.8, 150, 0
2017-01-08 06:00:00, "FM-12", -12.8, -17.2, NA, 1025.8, 9.8, 150, NA
