"date", "temperature_degC", "dewpoint_degC", "cloud_fraction", "press_msl_hPa", "wind_spd_ms", "wind_dir_degrees"
1967-01-01 00:00:00, -1.1, -4.4, 0.5, 1009.8, 10.3, 320
1967-01-01 01:00:00, -1.3, -4.6, 0.666666666666667, 1010, 8.4, 313.333333333333
1967-01-01 02:00:00, -1.5, -4.8, 0.833333333333333, 1010.2, 6.5, 306.666666666667
1967-01-01 03:00:00, -1.7, -5, 1, 1010.4, 4.6, 300
1967-01-01 04:00:00, -3, -5.93333333333333, 0.666666666666667, 1010.03333333333, 3.93333333333333, 263.333333333333
1967-01-01 05:00:00, -4.3, -6.86666666666667, 0.333333333333333, 1009.66666666667, 3.26666666666667, 226.666666666667
1967-01-01 06:00:00, -5.6, -7.8, 0, 1009.3, 2.6, 190
1967-01-01 07:00:00, -6.13333333333333, -8.53333333333333, 0, 1008.16666666667, 1.73333333333333, 126.666666666667
1967-01-01 08:00:00, -6.66666666666667, -9.26666666666667, 0, 1007.03333333333, 0.866666666666667, 63.3333333333333
1967-01-01 09:00:00, -7.2, -10, 0, 1005.9, 0, 0
1967-01-01 10:00:00, -5.9, -9.26666666666667, 0.333333333333333, 1004.86666666667, 0.5, 56.6666666666667
1967-01-01 11:00:00, -4.6, -8.53333333333333, 0.666666666666667, 1003.83333333333, 1, 113.333333333333
1967-01-01 12:00:00, -3.3, -7.8, 1, 1002.8, 1.5, 170
1967-01-01 13:00:00, -2.2, -6.66666666666667, 1, 1002.36666666667, 1.86666666666667, 203.333333333333
1967-01-01 14:00:00, -1.1, -5.53333333333333, 1, 1001.93333333333, 2.23333333333333, 236.666666666667
1967-01-01 15:00:00, 0, -4.4, 1, 1001.5, 2.6, 270
1967-01-01 16:00:00, 0.933333333333333, -3.66666666666667, 1, 1001.53333333333, 2.23333333333333, 196.666666666667
1967-01-01 17:00:00, 1.86666666666667, -2.93333333333333, 1, 1001.56666666667, 1.86666666666667, 123.333333333333
1967-01-01 18:00:00, 2.8, -2.2, 1, 1001.6, 1.5, 50
1967-01-01 19:00:00, 2.43333333333333, -2.03333333333333, 1, 1001.33333333333, 1.7, 56.6666666666667
1967-01-01 20:00:00, 2.06666666666667, -1.86666666666667, 1, 1001.06666666667, 1.9, 63.3333333333333
1967-01-01 21:00:00, 1.7, -1.7, 1, 1000.8, 2.1, 70
1967-01-01 22:00:00, 1.5, -1.7, 1, 1001.36666666667, 1.9, 163.333333333333
1967-01-01 23:00:00, 1.3, -1.7, 1, 1001.93333333333, 1.7, 256.666666666667
1967-01-02 00:00:00, 1.1, -1.7, 1, 1002.5, 1.5, 350
1967-01-02 01:00:00, 0.366666666666667, -1.7, 1, 1003.66666666667, 6.66666666666667, 340
1967-01-02 02:00:00, -0.366666666666667, -1.7, 1, 1004.83333333333, 11.8333333333333, 330
1967-01-02 03:00:00, -1.1, -1.7, 1, 1006, 17, 320
1967-01-02 04:00:00, -1.66666666666667, -3, 1, 1007.1, 15.9666666666667, 316.666666666667
1967-01-02 05:00:00, -2.23333333333333, -4.3, 1, 1008.2, 14.9333333333333, 313.333333333333
1967-01-02 06:00:00, -2.8, -5.6, 1, 1009.3, 13.9, 310
1967-01-02 07:00:00, -3.16666666666667, -6.5, 0.75, 1010, 11.8333333333333, 306.666666666667
1967-01-02 08:00:00, -3.53333333333333, -7.4, 0.5, 1010.7, 9.76666666666667, 303.333333333333
1967-01-02 09:00:00, -3.9, -8.3, 0.25, 1011.4, 7.7, 300
1967-01-02 10:00:00, -3.7, -8.5, 0.208333333333333, 1012.13333333333, 9.06666666666667, 303.333333333333
1967-01-02 11:00:00, -3.5, -8.7, 0.166666666666667, 1012.86666666667, 10.4333333333333, 306.666666666667
1967-01-02 12:00:00, -3.3, -8.9, 0.125, 1013.6, 11.8, 310
1967-01-02 13:00:00, -3.3, -9.06666666666667, 0.166666666666667, 1014.06666666667, 11.8, 303.333333333333
1967-01-02 14:00:00, -3.3, -9.23333333333333, 0.208333333333333, 1014.53333333333, 11.8, 296.666666666667
1967-01-02 15:00:00, -3.3, -9.4, 0.25, 1015, 11.8, 290
1967-01-02 16:00:00, -2.93333333333333, -8.86666666666667, 0.333333333333333, 1015.6, 12.3333333333333, 293.333333333333
1967-01-02 17:00:00, -2.56666666666667, -8.33333333333333, 0.416666666666667, 1016.2, 12.8666666666667, 296.666666666667
1967-01-02 18:00:00, -2.2, -7.8, 0.5, 1016.8, 13.4, 300
1967-01-02 19:00:00, -1.83333333333333, -7.8, 0.375, 1016.66666666667, 13.2333333333333, 300
1967-01-02 20:00:00, -1.46666666666667, -7.8, 0.25, 1016.53333333333, 13.0666666666667, 300
1967-01-02 21:00:00, -1.1, -7.8, 0.125, 1016.4, 12.9, 300
1967-01-02 22:00:00, -2.03333333333333, -7.96666666666667, 0.0833333333333333, 1017.06666666667, 11.3333333333333, 303.333333333333
1967-01-02 23:00:00, -2.96666666666667, -8.13333333333333, 0.0416666666666667, 1017.73333333333, 9.76666666666667, 306.666666666667
1967-01-03 00:00:00, -3.9, -8.3, 0, 1018.4, 8.2, 310
1967-01-03 01:00:00, -5, -9.43333333333333, 0, 1018.56666666667, 7, 303.333333333333
1967-01-03 02:00:00, -6.1, -10.5666666666667, 0, 1018.73333333333, 5.8, 296.666666666667
1967-01-03 03:00:00, -7.2, -11.7, 0, 1018.9, 4.6, 290
1967-01-03 04:00:00, -7.93333333333333, -11.8666666666667, 0, 1018.96666666667, 4.1, 273.333333333333
1967-01-03 05:00:00, -8.66666666666667, -12.0333333333333, 0, 1019.03333333333, 3.6, 256.666666666667
1967-01-03 06:00:00, -9.4, -12.2, 0, 1019.1, 3.1, 240
1967-01-03 07:00:00, -9.4, -12.9333333333333, 0.0833333333333333, 1018.2, 2.93333333333333, 246.666666666667
1967-01-03 08:00:00, -9.4, -13.6666666666667, 0.166666666666667, 1017.3, 2.76666666666667, 253.333333333333
1967-01-03 09:00:00, -9.4, -14.4, 0.25, 1016.4, 2.6, 260
1967-01-03 10:00:00, -9.8, -14.8, 0.166666666666667, 1015.6, 2.6, 213.333333333333
1967-01-03 11:00:00, -10.2, -15.2, 0.0833333333333333, 1014.8, 2.6, 166.666666666667
1967-01-03 12:00:00, -10.6, -15.6, 0, 1014, 2.6, 120
1967-01-03 13:00:00, -10.2, -14.6666666666667, 0.333333333333333, 1013.5, 2.23333333333333, 103.333333333333
1967-01-03 14:00:00, -9.8, -13.7333333333333, 0.666666666666667, 1013, 1.86666666666667, 86.6666666666667
1967-01-03 15:00:00, -9.4, -12.8, 1, 1012.5, 1.5, 70
1967-01-03 16:00:00, -8.3, -11.6666666666667, 1, 1011.5, 1.5, 73.3333333333333
1967-01-03 17:00:00, -7.2, -10.5333333333333, 1, 1010.5, 1.5, 76.6666666666667
1967-01-03 18:00:00, -6.1, -9.4, 1, 1009.5, 1.5, 80
1967-01-03 19:00:00, -2.6, -6.63333333333333, 0.916666666666667, 1008.53333333333, 3.56666666666667, 156.666666666667
1967-01-03 20:00:00, 0.9, -3.86666666666667, 0.833333333333333, 1007.56666666667, 5.63333333333333, 233.333333333333
1967-01-03 21:00:00, 4.4, -1.1, 0.75, 1006.6, 7.7, 310
1967-01-03 22:00:00, 3.66666666666667, -1.46666666666667, 0.541666666666667, 1007.56666666667, 8.56666666666667, 300
1967-01-03 23:00:00, 2.93333333333333, -1.83333333333333, 0.333333333333333, 1008.53333333333, 9.43333333333333, 290
1967-01-04 00:00:00, 2.2, -2.2, 0.125, 1009.5, 10.3, 280
1967-01-04 01:00:00, 2.03333333333333, -2.4, 0.125, 1010.4, 10.6333333333333, 286.666666666667
1967-01-04 02:00:00, 1.86666666666667, -2.6, 0.125, 1011.3, 10.9666666666667, 293.333333333333
1967-01-04 03:00:00, 1.7, -2.8, 0.125, 1012.2, 11.3, 300
1967-01-04 04:00:00, 1.5, -3.73333333333333, 0.0833333333333333, 1012.93333333333, 10.6333333333333, 303.333333333333
1967-01-04 05:00:00, 1.3, -4.66666666666667, 0.0416666666666667, 1013.66666666667, 9.96666666666667, 306.666666666667
1967-01-04 06:00:00, 1.1, -5.6, 0, 1014.4, 9.3, 310
1967-01-04 07:00:00, 0.933333333333333, -5.76666666666667, 0, 1014.26666666667, 9.63333333333333, 306.666666666667
1967-01-04 08:00:00, 0.766666666666667, -5.93333333333333, 0, 1014.13333333333, 9.96666666666667, 303.333333333333
1967-01-04 09:00:00, 0.6, -6.1, 0, 1014, 10.3, 300
1967-01-04 10:00:00, 0.4, -6.3, 0, 1014.46666666667, 10.1333333333333, 300
1967-01-04 11:00:00, 0.2, -6.5, 0, 1014.93333333333, 9.96666666666667, 300
1967-01-04 12:00:00, 0, -6.7, 0, 1015.4, 9.8, 300
1967-01-04 13:00:00, -0.366666666666667, -7.06666666666667, 0.0416666666666667, 1016.06666666667, 8.26666666666667, 300
1967-01-04 14:00:00, -0.733333333333333, -7.43333333333333, 0.0833333333333333, 1016.73333333333, 6.73333333333333, 300
1967-01-04 15:00:00, -1.1, -7.8, 0.125, 1017.4, 5.2, 300
1967-01-04 16:00:00, 0.2, -6.66666666666667, 0.166666666666667, 1017.7, 5.2, 303.333333333333
1967-01-04 17:00:00, 1.5, -5.53333333333333, 0.208333333333333, 1018, 5.2, 306.666666666667
1967-01-04 18:00:00, 2.8, -4.4, 0.25, 1018.3, 5.2, 310
1967-01-04 19:00:00, 3.33333333333333, -4.23333333333333, 0.25, 1017.86666666667, 5, 316.666666666667
1967-01-04 20:00:00, 3.86666666666667, -4.06666666666667, 0.25, 1017.43333333333, 4.8, 323.333333333333
1967-01-04 21:00:00, 4.4, -3.9, 0.25, 1017, 4.6, 330
1967-01-04 22:00:00, 3.5, -4.46666666666667, 0.458333333333333, 1017.26666666667, 3.4, 230
1967-01-04 23:00:00, 2.6, -5.03333333333333, 0.666666666666667, 1017.53333333333, 2.2, 130
1967-01-05 00:00:00, 1.7, -5.6, 0.875, 1017.8, 1, 30
1967-01-05 01:00:00, 0.2, -5.6, 0.916666666666667, 1017.8, 1.16666666666667, 60
1967-01-05 02:00:00, -1.3, -5.6, 0.958333333333333, 1017.8, 1.33333333333333, 90
1967-01-05 03:00:00, -2.8, -5.6, 1, 1017.8, 1.5, 120
1967-01-05 04:00:00, -3.33333333333333, -5.96666666666667, 1, 1016.9, 2.2, 116.666666666667
1967-01-05 05:00:00, -3.86666666666667, -6.33333333333333, 1, 1016, 2.9, 113.333333333333
1967-01-05 06:00:00, -4.4, -6.7, 1, 1015.1, 3.6, 110
1967-01-05 07:00:00, -4.8, -6.86666666666667, 1, 1013.86666666667, 3.43333333333333, 116.666666666667
1967-01-05 08:00:00, -5.2, -7.03333333333333, 1, 1012.63333333333, 3.26666666666667, 123.333333333333
1967-01-05 09:00:00, -5.6, -7.2, 1, 1011.4, 3.1, 130
1967-01-05 10:00:00, -5.76666666666667, -7.56666666666667, 0.916666666666667, 1009.8, 3.8, 126.666666666667
1967-01-05 11:00:00, -5.93333333333333, -7.93333333333333, 0.833333333333333, 1008.2, 4.5, 123.333333333333
1967-01-05 12:00:00, -6.1, -8.3, 0.75, 1006.6, 5.2, 120
1967-01-05 13:00:00, -5.93333333333333, -8.13333333333333, 0.833333333333333, 1005.6, 4.66666666666667, 110
1967-01-05 14:00:00, -5.76666666666667, -7.96666666666667, 0.916666666666667, 1004.6, 4.13333333333333, 100
1967-01-05 15:00:00, -5.6, -7.8, 1, 1003.6, 3.6, 90
1967-01-05 16:00:00, -4.3, -6.3, 1, 1002.4, 3.1, 90
1967-01-05 17:00:00, -3, -4.8, 1, 1001.2, 2.6, 90
1967-01-05 18:00:00, -1.7, -3.3, 1, 1000, 2.1, 90
1967-01-05 19:00:00, -1.13333333333333, -2.93333333333333, 0.958333333333333, 999.1, 2.6, 173.333333333333
1967-01-05 20:00:00, -0.566666666666667, -2.56666666666667, 0.916666666666667, 998.2, 3.1, 256.666666666667
1967-01-05 21:00:00, 0, -2.2, 0.875, 997.3, 3.6, 340
1967-01-05 22:00:00, -0.733333333333333, -2.93333333333333, 0.875, 998.366666666667, 6.7, 340
1967-01-05 23:00:00, -1.46666666666667, -3.66666666666667, 0.875, 999.433333333333, 9.8, 340
1967-01-06 00:00:00, -2.2, -4.4, 0.875, 1000.5, 12.9, 340
1967-01-06 01:00:00, -2.2, -4.4, 0.916666666666667, 1001.26666666667, 13.7666666666667, 333.333333333333
1967-01-06 02:00:00, -2.2, -4.4, 0.958333333333333, 1002.03333333333, 14.6333333333333, 326.666666666667
1967-01-06 03:00:00, -2.2, -4.4, 1, 1002.8, 15.5, 320
1967-01-06 04:00:00, -3.5, -5.33333333333333, 1, 1003.43333333333, 16, 320
1967-01-06 05:00:00, -4.8, -6.26666666666667, 1, 1004.06666666667, 16.5, 320
1967-01-06 06:00:00, -6.1, -7.2, 1, 1004.7, 17, 320
1967-01-06 07:00:00, -7.2, -8.13333333333333, 1, 1005.66666666667, 17.1666666666667, 320
1967-01-06 08:00:00, -8.3, -9.06666666666667, 1, 1006.63333333333, 17.3333333333333, 320
1967-01-06 09:00:00, -9.4, -10, 1, 1007.6, 17.5, 320
1967-01-06 10:00:00, -9.96666666666667, -10.5666666666667, 1, 1008.43333333333, 17.6666666666667, 323.333333333333
1967-01-06 11:00:00, -10.5333333333333, -11.1333333333333, 1, 1009.26666666667, 17.8333333333333, 326.666666666667
1967-01-06 12:00:00, -11.1, -11.7, 1, 1010.1, 18, 330
1967-01-06 13:00:00, -11.6666666666667, -12.8, 1, 1011.2, 17.1666666666667, 323.333333333333
1967-01-06 14:00:00, -12.2333333333333, -13.9, 1, 1012.3, 16.3333333333333, 316.666666666667
1967-01-06 15:00:00, -12.8, -15, 1, 1013.4, 15.5, 310
1967-01-06 16:00:00, -12.6, -15, 1, 1013.8, 14.8, 313.333333333333
1967-01-06 17:00:00, -12.4, -15, 1, 1014.2, 14.1, 316.666666666667
1967-01-06 18:00:00, -12.2, -15, 1, 1014.6, 13.4, 320
1967-01-06 19:00:00, -11.8333333333333, -14.4333333333333, 1, 1014.4, 14.1, 320
1967-01-06 20:00:00, -11.4666666666667, -13.8666666666667, 1, 1014.2, 14.8, 320
1967-01-06 21:00:00, -11.1, -13.3, 1, 1014, 15.5, 320
1967-01-06 22:00:00, -11.3, -13.5, 1, 1015.1, 15.3, 316.666666666667
1967-01-06 23:00:00, -11.5, -13.7, 1, 1016.2, 15.1, 313.333333333333
1967-01-07 00:00:00, -11.7, -13.9, 1, 1017.3, 14.9, 310
1967-01-07 01:00:00, -11.8666666666667, -14.0666666666667, 1, 1018.13333333333, 14.7333333333333, 313.333333333333
1967-01-07 02:00:00, -12.0333333333333, -14.2333333333333, 1, 1018.96666666667, 14.5666666666667, 316.666666666667
1967-01-07 03:00:00, -12.2, -14.4, 1, 1019.8, 14.4, 320
1967-01-07 04:00:00, -12.2, -14.6, 1, 1020.3, 13.9, 320
1967-01-07 05:00:00, -12.2, -14.8, 1, 1020.8, 13.4, 320
1967-01-07 06:00:00, -12.2, -15, 1, 1021.3, 12.9, 320
1967-01-07 07:00:00, -12.2, -15.2, 1, 1021.86666666667, 12.9, 320
1967-01-07 08:00:00, -12.2, -15.4, 1, 1022.43333333333, 12.9, 320
1967-01-07 09:00:00, -12.2, -15.6, 1, 1023, 12.9, 320
1967-01-07 10:00:00, -12.7666666666667, -16.1333333333333, 1, 1023.8, 12.3666666666667, 320
1967-01-07 11:00:00, -13.3333333333333, -16.6666666666667, 1, 1024.6, 11.8333333333333, 320
1967-01-07 12:00:00, -13.9, -17.2, 1, 1025.4, 11.3, 320
1967-01-07 13:00:00, -14.0666666666667, -17.4, 0.916666666666667, 1026.03333333333, 10.1, 320
1967-01-07 14:00:00, -14.2333333333333, -17.6, 0.833333333333333, 1026.66666666667, 8.9, 320
1967-01-07 15:00:00, -14.4, -17.8, 0.75, 1027.3, 7.7, 320
1967-01-07 16:00:00, -13.5, -17.4333333333333, 0.5, 1027.83333333333, 7.53333333333333, 326.666666666667
1967-01-07 17:00:00, -12.6, -17.0666666666667, 0.25, 1028.36666666667, 7.36666666666667, 333.333333333333
1967-01-07 18:00:00, -11.7, -16.7, 0, 1028.9, 7.2, 340
1967-01-07 19:00:00, -11.3333333333333, -16.3333333333333, 0, 1028.53333333333, 5.66666666666667, 343.333333333333
1967-01-07 20:00:00, -10.9666666666667, -15.9666666666667, 0, 1028.16666666667, 4.13333333333333, 346.666666666667
1967-01-07 21:00:00, -10.6, -15.6, 0, 1027.8, 2.6, 350
1967-01-07 22:00:00, -11.5, -15.9666666666667, 0, 1028.13333333333, 2.6, 290
1967-01-07 23:00:00, -12.4, -16.3333333333333, 0, 1028.46666666667, 2.6, 230
1967-01-08 00:00:00, -13.3, -16.7, 0, 1028.8, 2.6, 170
1967-01-08 01:00:00, -13.6666666666667, -17.2333333333333, 0.0833333333333333, 1028.66666666667, 2.43333333333333, 170
1967-01-08 02:00:00, -14.0333333333333, -17.7666666666667, 0.166666666666667, 1028.53333333333, 2.26666666666667, 170
1967-01-08 03:00:00, -14.4, -18.3, 0.25, 1028.4, 2.1, 170
1967-01-08 04:00:00, -14.4, -18.5, 0.166666666666667, 1027.86666666667, 1.4, 113.333333333333
1967-01-08 05:00:00, -14.4, -18.7, 0.0833333333333333, 1027.33333333333, 0.7, 56.6666666666667
1967-01-08 06:00:00, -14.4, -18.9, 0, 1026.8, 0, 0
1967-01-08 07:00:00, -13.5, -18.1666666666667, 0, 1026.26666666667, 0.5, 103.333333333333
1967-01-08 08:00:00, -12.6, -17.4333333333333, 0, 1025.73333333333, 1, 206.666666666667
1967-01-08 09:00:00, -11.7, -16.7, 0, 1025.2, 1.5, 310
1967-01-08 10:00:00, -11.8666666666667, -16.8666666666667, 0.0833333333333333, 1024.53333333333, 1.7, 326.666666666667
1967-01-08 11:00:00, -12.0333333333333, -17.0333333333333, 0.166666666666667, 1023.86666666667, 1.9, 343.333333333333
1967-01-08 12:00:00, -12.2, -17.2, 0.25, 1023.2, 2.1, 360
1967-01-08 13:00:00, -11.6666666666667, -16.6666666666667, 0.5, 1022.73333333333, 1.9, 293.333333333333
1967-01-08 14:00:00, -11.1333333333333, -16.1333333333333, 0.75, 1022.26666666667, 1.7, 226.666666666667
1967-01-08 15:00:00, -10.6, -15.6, 1, 1021.8, 1.5, 160
1967-01-08 16:00:00, -8.93333333333333, -13.7333333333333, 1, 1021.4, 1.5, 130
1967-01-08 17:00:00, -7.26666666666667, -11.8666666666667, 1, 1021, 1.5, 100
1967-01-08 18:00:00, -5.6, -10, 1, 1020.6, 1.5, 70
1967-01-08 19:00:00, -3.93333333333333, -8.53333333333333, 1, 1019.43333333333, 1.86666666666667, 70
1967-01-08 20:00:00, -2.26666666666667, -7.06666666666667, 1, 1018.26666666667, 2.23333333333333, 70
1967-01-08 21:00:00, -0.6, -5.6, 1, 1017.1, 2.6, 70
1967-01-08 22:00:00, 0.7, -5.03333333333333, 1, 1017.86666666667, 5.33333333333333, 153.333333333333
1967-01-08 23:00:00, 2, -4.46666666666667, 1, 1018.63333333333, 8.06666666666667, 236.666666666667
1967-01-09 00:00:00, 3.3, -3.9, 1, 1019.4, 10.8, 320
1967-01-09 01:00:00, 2, -3.9, 0.75, 1020.26666666667, 9.43333333333333, 320
1967-01-09 02:00:00, 0.7, -3.9, 0.5, 1021.13333333333, 8.06666666666667, 320
1967-01-09 03:00:00, -0.6, -3.9, 0.25, 1022, 6.7, 320
1967-01-09 04:00:00, -1.5, -4.46666666666667, 0.25, 1022.26666666667, 5.5, 216.666666666667
1967-01-09 05:00:00, -2.4, -5.03333333333333, 0.25, 1022.53333333333, 4.3, 113.333333333333
1967-01-09 06:00:00, -3.3, -5.6, 0.25, 1022.8, 3.1, 10
1967-01-09 07:00:00, -3.5, -5.96666666666667, 0.25, 1023.46666666667, 5.5, 116.666666666667
1967-01-09 08:00:00, -3.7, -6.33333333333333, 0.25, 1024.13333333333, 7.9, 223.333333333333
1967-01-09 09:00:00, -3.9, -6.7, 0.25, 1024.8, 10.3, 330
1967-01-09 10:00:00, -3.7, -7.06666666666667, 0.291666666666667, 1024.96666666667, 8.06666666666667, 323.333333333333
1967-01-09 11:00:00, -3.5, -7.43333333333333, 0.333333333333333, 1025.13333333333, 5.83333333333333, 316.666666666667
1967-01-09 12:00:00, -3.3, -7.8, 0.375, 1025.3, 3.6, 310
1967-01-09 13:00:00, -3.3, -8.73333333333333, 0.291666666666667, 1026, 4.63333333333333, 313.333333333333
1967-01-09 14:00:00, -3.3, -9.66666666666667, 0.208333333333333, 1026.7, 5.66666666666667, 316.666666666667
1967-01-09 15:00:00, -3.3, -10.6, 0.125, 1027.4, 6.7, 320
1967-01-09 16:00:00, -2, -10.6, 0.0833333333333333, 1027.86666666667, 8.76666666666667, 320
1967-01-09 17:00:00, -0.7, -10.6, 0.0416666666666667, 1028.33333333333, 10.8333333333333, 320
1967-01-09 18:00:00, 0.6, -10.6, 0, 1028.8, 12.9, 320
1967-01-09 19:00:00, 0.766666666666667, -10.0333333333333, 0, 1028.66666666667, 12.0333333333333, 320
1967-01-09 20:00:00, 0.933333333333333, -9.46666666666667, 0, 1028.53333333333, 11.1666666666667, 320
1967-01-09 21:00:00, 1.1, -8.9, 0, 1028.4, 10.3, 320
1967-01-09 22:00:00, 0, -9.63333333333333, 0, 1029.06666666667, 10.8, 320
1967-01-09 23:00:00, -1.1, -10.3666666666667, 0, 1029.73333333333, 11.3, 320
1967-01-10 00:00:00, -2.2, -11.1, 0, 1030.4, 11.8, 320
1967-01-10 01:00:00, -2.76666666666667, -11.4666666666667, 0, 1031.2, 10.1, 320
1967-01-10 02:00:00, -3.33333333333333, -11.8333333333333, 0, 1032, 8.4, 320
1967-01-10 03:00:00, -3.9, -12.2, 0, 1032.8, 6.7, 320
1967-01-10 04:00:00, -4.46666666666667, -12.2, 0, 1033.06666666667, 5.5, 293.333333333333
1967-01-10 05:00:00, -5.03333333333333, -12.2, 0, 1033.33333333333, 4.3, 266.666666666667
1967-01-10 06:00:00, -5.6, -12.2, 0, 1033.6, 3.1, 240
1967-01-10 07:00:00, -6.33333333333333, -12.7666666666667, 0, 1033.86666666667, 3.1, 253.333333333333
1967-01-10 08:00:00, -7.06666666666667, -13.3333333333333, 0, 1034.13333333333, 3.1, 266.666666666667
1967-01-10 09:00:00, -7.8, -13.9, 0, 1034.4, 3.1, 280
1967-01-10 10:00:00, -7.6, -13.1666666666667, 0.25, 1034.36666666667, 3.26666666666667, 283.333333333333
1967-01-10 11:00:00, -7.4, -12.4333333333333, 0.5, 1034.33333333333, 3.43333333333333, 286.666666666667
1967-01-10 12:00:00, -7.2, -11.7, 0.75, 1034.3, 3.6, 290
1967-01-10 13:00:00, -6.83333333333333, -10.7666666666667, 0.833333333333333, 1034.6, 2.9, 226.666666666667
1967-01-10 14:00:00, -6.46666666666667, -9.83333333333333, 0.916666666666667, 1034.9, 2.2, 163.333333333333
1967-01-10 15:00:00, -6.1, -8.9, 1, 1035.2, 1.5, 100
1967-01-10 16:00:00, -4.8, -8.7, 0.708333333333333, 1034.83333333333, 2.73333333333333, 120
1967-01-10 17:00:00, -3.5, -8.5, 0.416666666666667, 1034.46666666667, 3.96666666666667, 140
1967-01-10 18:00:00, -2.2, -8.3, 0.125, 1034.1, 5.2, 160
1967-01-10 19:00:00, -2.03333333333333, -7.93333333333333, 0.375, 1033.23333333333, 5.2, 153.333333333333
1967-01-10 20:00:00, -1.86666666666667, -7.56666666666667, 0.625, 1032.36666666667, 5.2, 146.666666666667
1967-01-10 21:00:00, -1.7, -7.2, 0.875, 1031.5, 5.2, 140
1967-01-10 22:00:00, -2.8, -7.4, 0.916666666666667, 1031.3, 4.66666666666667, 133.333333333333
1967-01-10 23:00:00, -3.9, -7.6, 0.958333333333333, 1031.1, 4.13333333333333, 126.666666666667
1967-01-11 00:00:00, -5, -7.8, 1, 1030.9, 3.6, 120
1967-01-11 01:00:00, -5.2, -8.16666666666667, 1, 1029.66666666667, 2.9, 110
1967-01-11 02:00:00, -5.4, -8.53333333333333, 1, 1028.43333333333, 2.2, 100
1967-01-11 03:00:00, -5.6, -8.9, 1, 1027.2, 1.5, 90
1967-01-11 04:00:00, -5.4, -8.9, 0.666666666666667, 1025.63333333333, 1.5, 86.6666666666667
1967-01-11 05:00:00, -5.2, -8.9, 0.333333333333333, 1024.06666666667, 1.5, 83.3333333333333
1967-01-11 06:00:00, -5, -8.9, 0, 1022.5, 1.5, 80
1967-01-11 07:00:00, -4.8, -8.33333333333333, 0.0833333333333333, 1021.2, 1.7, 80
1967-01-11 08:00:00, -4.6, -7.76666666666667, 0.166666666666667, 1019.9, 1.9, 80
1967-01-11 09:00:00, -4.4, -7.2, 0.25, 1018.6, 2.1, 80
1967-01-11 10:00:00, -3.5, -6.66666666666667, 0.25, 1017.73333333333, 2.1, 150
1967-01-11 11:00:00, -2.6, -6.13333333333333, 0.25, 1016.86666666667, 2.1, 220
1967-01-11 12:00:00, -1.7, -5.6, 0.25, 1016, 2.1, 290
1967-01-11 13:00:00, -0.4, -5.03333333333333, 0.5, 1015.36666666667, 1.9, 210
1967-01-11 14:00:00, 0.9, -4.46666666666667, 0.75, 1014.73333333333, 1.7, 130
1967-01-11 15:00:00, 2.2, -3.9, 1, 1014.1, 1.5, 50
1967-01-11 16:00:00, 2.93333333333333, -3.53333333333333, 1, 1013, 1.7, 66.6666666666667
1967-01-11 17:00:00, 3.66666666666667, -3.16666666666667, 1, 1011.9, 1.9, 83.3333333333333
1967-01-11 18:00:00, 4.4, -2.8, 1, 1010.8, 2.1, 100
1967-01-11 19:00:00, 5.33333333333333, -2.06666666666667, 0.833333333333333, 1011.53333333333, 3.96666666666667, 173.333333333333
1967-01-11 20:00:00, 6.26666666666667, -1.33333333333333, 0.666666666666667, 1012.26666666667, 5.83333333333333, 246.666666666667
1967-01-11 21:00:00, 7.2, -0.6, 0.5, 1013, 7.7, 320
1967-01-11 22:00:00, 6.26666666666667, -0.966666666666667, 0.333333333333333, 1013.76666666667, 8.23333333333333, 320
1967-01-11 23:00:00, 5.33333333333333, -1.33333333333333, 0.166666666666667, 1014.53333333333, 8.76666666666667, 320
1967-01-12 00:00:00, 4.4, -1.7, 0, 1015.3, 9.3, 320
1967-01-12 01:00:00, 3.66666666666667, -1.86666666666667, 0, 1016.16666666667, 8.26666666666667, 316.666666666667
1967-01-12 02:00:00, 2.93333333333333, -2.03333333333333, 0, 1017.03333333333, 7.23333333333333, 313.333333333333
1967-01-12 03:00:00, 2.2, -2.2, 0, 1017.9, 6.2, 310
1967-01-12 04:00:00, 1.26666666666667, -2.93333333333333, 0, 1017.66666666667, 5, 306.666666666667
1967-01-12 05:00:00, 0.333333333333333, -3.66666666666667, 0, 1017.43333333333, 3.8, 303.333333333333
1967-01-12 06:00:00, -0.6, -4.4, 0, 1017.2, 2.6, 300
1967-01-12 07:00:00, -0.966666666666667, -4.6, 0.0833333333333333, 1016.5, 1.73333333333333, 200
1967-01-12 08:00:00, -1.33333333333333, -4.8, 0.166666666666667, 1015.8, 0.866666666666667, 100
1967-01-12 09:00:00, -1.7, -5, 0.25, 1015.1, 0, 0
1967-01-12 10:00:00, -0.933333333333333, -4.63333333333333, 0.5, 1014.43333333333, 0.5, 60
1967-01-12 11:00:00, -0.166666666666667, -4.26666666666667, 0.75, 1013.76666666667, 1, 120
1967-01-12 12:00:00, 0.6, -3.9, 1, 1013.1, 1.5, 180
1967-01-12 13:00:00, 1.33333333333333, -3.33333333333333, 1, 1013.1, 1.86666666666667, 210
1967-01-12 14:00:00, 2.06666666666667, -2.76666666666667, 1, 1013.1, 2.23333333333333, 240
1967-01-12 15:00:00, 2.8, -2.2, 1, 1013.1, 2.6, 270
