"date", "data_product_code", "temperature", "temperature_dewpoint", "cloud_cover_fraction", "air_pressure", "wind_speed", "wind_dir_degrees", "ISD_precip_01hr"
1973-02-04 13:00:00, "SAO  ", -1.1, -7.7, 0.25, 1013.3, 3.6, 330, 0
1973-02-04 14:00:00, "SAO  ", -2.7, -8.3, 0.25, 1014.8, 5.1, 340, 0
1973-02-04 15:00:00, "SAO  ", 0, -6.7, 0.75, 1015.1, 4.1, 330, 0
1973-02-04 16:00:00, "SAO  ", 1.6, -5.5, 0.875, 1015.8, 5.1, 340, 0
1973-02-04 17:00:00, "SAO  ", 3.3, -5, 0.875, 1016.4, 4.1, 360, 0
1973-02-04 18:00:00, "SY-SA", 4.4, -4.4, 0.75, 1015.8, 2.1, 90, 0
1973-02-04 19:00:00, "SAO  ", 6.1, -4.4, 0.25, 1016.1, 3.6, 90, 0
1973-02-04 20:00:00, "SAO  ", 6.6, -4.4, 0.25, 1015.6, 3, 30, 0
1973-02-04 21:00:00, "SAO  ", 7.2, -4.4, 0.25, 1014.9, 3.1, 30, 0
1973-02-04 22:00:00, "SAO  ", 7.2, -4.4, 0.25, 1014.1, 2.5, 90, 0
1973-02-04 23:00:00, "SAO  ", 6.1, -4.4, 0.875, 1015.3, 4.6, 100, 0
1973-02-05 00:00:00, "SY-SA", 1.1, -5, 0.75, 1015.9, 4.1, 90, 0
1973-02-05 01:00:00, "SAO  ", -1.1, -3.8, 0.875, 1016.6, 4.1, 90, 0
1973-02-05 02:00:00, "SAO  ", -1.6, -3.8, 0.875, 1017.4, 3.6, 90, 0
1973-02-05 03:00:00, "SAO  ", -2.2, -4.4, 1, 1017, 2.1, 130, 0
1973-02-05 04:00:00, "SAO  ", -2.2, -3.8, 1, 1016.7, 4.1, 120, 0
1973-02-05 05:00:00, "SAO  ", -1.6, -3.3, 1, 1015.8, 5.6, 130, 0
1973-02-05 06:00:00, "SY-SA", -2.8, -3.9, 0.75, 1015.3, 3.1, 130, 0
1973-02-05 07:00:00, "SAO  ", -3.3, -5, 0.25, 1015.4, 2, 140, 0
1973-02-05 08:00:00, "SAO  ", -3.8, -5.5, 1, 1015, 2, 130, 0
1973-02-05 08:20:00, "SAOSP", NA, NA, 1, NA, 2.5, 150, NA
1973-02-05 09:00:00, "SAO  ", -3.9, -5, 1, 1014.9, 2.6, 130, 0
1973-02-05 10:00:00, "SAO  ", -3.8, -5, 1, 1014.9, 1.5, 150, 0
1973-02-05 11:00:00, "SAO  ", -4.4, -5.5, 1, 1015.4, 1.5, 10, 0
1973-02-05 12:00:00, "SY-SA", -6.7, -8.9, 1, 1016.4, 2.6, 330, 0
1973-02-05 13:00:00, "SAO  ", -6.6, -8.3, 0.875, 1017.1, 2, 270, 0
1973-02-05 14:00:00, "SAO  ", -6.6, NA, 0.25, 1017.5, NA, NA, 0
1973-02-05 15:00:00, "SAO  ", -5.6, -7.8, 0.25, 1019.5, 8.2, 330, 0
1973-02-05 15:06:00, "SAOSP", NA, NA, 0.5, NA, 5.1, 330, NA
1973-02-05 16:00:00, "SAO  ", -2.7, -4.4, 0.25, 1020.1, 1.5, 60, 0
1973-02-05 17:00:00, "SAOSP", 2.7, -6.1, 0.25, 1023, 12.8, 330, NA
1973-02-05 18:00:00, "SY-SA", 3.9, -2.8, 0.75, 1021.4, 12.9, 330, 0
1973-02-05 19:00:00, "SAO  ", 4.4, -3.3, 0.875, 1021, 11.3, 330, 0
1973-02-05 20:00:00, "SAO  ", 4.4, -3.8, 0.875, 1021.1, 11.8, 330, 0
1973-02-05 21:00:00, "SAO  ", 3.9, -5, 0.875, 1021, 13.4, 330, 0
1973-02-05 22:00:00, "SAO  ", 2.7, -5, 0.875, 1022.4, 11.8, 340, 0
1973-02-05 23:00:00, "SAO  ", 1.1, -6.1, 1, 1023.9, 12.3, 340, 0
1973-02-06 00:00:00, "SY-SA", -0.6, -7.8, 1, 1025.2, 11.8, 340, 0
1973-02-06 01:00:00, "SAO  ", -1.6, -8.8, 1, 1026.2, 11.3, 350, 0
1973-02-06 02:00:00, "SAO  ", -2.2, -10.5, 1, 1027.4, 7.7, 350, 0
1973-02-06 03:00:00, "SAO  ", -3.3, -10, 1, 1027.5, 5.7, 30, 0
1973-02-06 04:00:00, "SAO  ", -4.4, -11.1, 1, 1027.9, 7.2, 360, 0
1973-02-06 05:00:00, "SAO  ", -5, -11.1, 1, 1027.5, 6.1, 30, 0
1973-02-06 06:00:00, "SY-SA", -5.6, -11.7, 1, 1027.6, 5.7, 20, 0
1973-02-06 07:00:00, "SAO  ", -6.1, -11.6, 1, 1028.5, 6.1, 350, 0
1973-02-06 08:00:00, "SAO  ", -7.2, -11.1, 1, 1029.4, 6.6, 340, 0
1973-02-06 09:00:00, "SAO  ", -7.8, -11.1, 1, 1029.6, 5.7, 330, 0
1973-02-06 10:00:00, "SAO  ", -8.3, -11.6, 1, 1030.4, 7.2, 360, 3
1973-02-06 11:00:00, "SAO  ", -9.4, -12.7, 1, 1030.8, 7.2, 30, 5
1973-02-06 12:00:00, "SY-SA", -10, -13.9, 1, 1031.4, 5.7, 330, 0
1973-02-06 13:00:00, "SAO  ", -10.5, -14.4, 1, 1031.8, 5.6, 20, 0
1973-02-06 14:00:00, "SAO  ", -11.1, -15, 1, 1032.5, 5.6, 20, 0
1973-02-06 15:00:00, "SAO  ", -11.7, -14.4, 1, 1033, 5.7, 30, 0
1973-02-06 15:04:00, "SAOSP", NA, NA, 1, NA, 5.1, 30, NA
1973-02-06 16:00:00, "SAO  ", -11.1, -15, 1, 1033.6, 5.1, 350, 5
1973-02-06 17:00:00, "SAO  ", -11.1, -15, 1, 1033.6, 4.6, 20, 3
1973-02-06 18:00:00, "SY-SA", -11.1, -15, 1, 1034.1, 4.1, 20, 3
1973-02-06 19:00:00, "SAO  ", -11.1, -15.5, 1, 1033.5, 4.1, 30, 3
1973-02-06 20:00:00, "SAO  ", -11.1, -15.5, 1, 1033.6, 3.6, 30, 0
1973-02-06 21:00:00, "SAO  ", -10.6, -16.1, 1, 1032.8, 4.6, 30, 0
1973-02-06 22:00:00, "SAO  ", -10.5, -15.5, 1, 1033.1, 4.1, 30, 0
1973-02-06 23:00:00, "SAO  ", -11.1, -15.5, 1, 1033.5, 4.1, 360, 0
1973-02-07 00:00:00, "SY-SA", -11.7, -15.6, 1, 1033.2, 3.1, 20, 0
1973-02-07 02:00:00, "SAO  ", -12.2, -16.1, 1, 1034.1, 2.5, 30, 3
1973-02-07 03:00:00, "SAO  ", -12.2, -16.1, 1, 1034.1, 3.6, 330, 0
1973-02-07 04:00:00, "SAO  ", -12.2, -16.6, 1, 1034.1, 6.6, 340, 0
1973-02-07 06:00:00, "SY-SA", -12.8, -17.2, 1, 1034.4, 5.2, 330, 0
1973-02-07 07:00:00, "SAO  ", -12.7, -17.2, 1, 1034.3, 5.1, 330, 0
1973-02-07 08:00:00, "SAO  ", -12.2, -17.2, 1, 1034.3, 4.6, 320, 0
1973-02-07 09:00:00, "SAO  ", -12.8, -20, 1, 1034.4, 4.1, 330, 0
1973-02-07 10:00:00, "SAO  ", -13.8, -21.6, 1, 1034.9, 4.6, 330, 0
1973-02-07 11:00:00, "SAO  ", -15, -22.2, 1, 1034.7, 3.6, 330, 0
1973-02-07 12:00:00, "SY-SA", -16.1, -22.8, 1, 1035.3, 4.1, 330, 0
1973-02-07 13:00:00, "SAO  ", -17.2, -23.8, 0.875, 1036, 4.6, 330, 0
1973-02-07 14:00:00, "SAO  ", -17.7, -22.7, 0.875, 1036.5, 3.6, 310, 0
1973-02-07 15:00:00, "SAO  ", -15.6, -21.7, 0.75, 1036.5, 4.1, 320, 0
1973-02-07 16:00:00, "SAO  ", -13.3, -19.4, 0.875, 1036.7, 2.5, 270, 0
1973-02-07 17:00:00, "SAO  ", -11.1, -17.2, 0.875, 1036.3, 4.1, 220, 0
1973-02-07 18:00:00, "SY-SA", -10, -17.2, 0.625, 1036.2, 2.1, 210, 0
1973-02-07 19:00:00, "SAO  ", -8.3, -16.6, 0.875, 1035.5, 2, 200, 0
1973-02-07 20:00:00, "SAO  ", -6.6, -15.5, 0.875, 1034.9, 9.2, 330, 0
1973-02-07 21:00:00, "SAO  ", -6.1, -15, 0.25, 1034.6, 10.8, 330, 0
1973-02-07 22:00:00, "SAO  ", -6.1, -15, 0, 1035, 9.2, 350, 0
1973-02-07 23:00:00, "SAO  ", -6.6, -16.6, 0, 1035.2, 9.2, 330, 0
1973-02-08 00:00:00, "SY-SA", -8.3, -16.7, 0, 1036.1, 7.7, 330, 0
1973-02-08 01:00:00, "SAO  ", -10.5, -20.5, 0, 1037.1, 5.1, 270, 0
1973-02-08 02:00:00, "SAO  ", -12.2, -21.6, 0, 1038.1, 1.5, 350, 0
1973-02-08 03:00:00, "SAO  ", -13.3, -21.7, 0, 1038, 4.1, 330, 0
1973-02-08 04:00:00, "SAO  ", -15, -22.7, 0, 1037.9, 2.5, 270, 0
1973-02-08 05:00:00, "SAO  ", -13.8, -20.5, 0, 1037, 2.5, 270, 0
1973-02-08 06:00:00, "SY-SA", -13.9, -20.6, 0, 1037.2, 0, 0, 0
1973-02-08 07:00:00, "SAO  ", -15.5, -21.6, 0, 1037.3, 2, 30, 0
1973-02-08 08:00:00, "SAO  ", -15.5, -21.1, 0, 1037.1, 2, 270, 0
1973-02-08 09:00:00, "SAO  ", -16.1, -22.8, 0, 1037.1, 2.6, 330, 0
1973-02-08 10:00:00, "SAO  ", -14.4, -22.7, 0, 1036, 2, 330, 0
1973-02-08 11:00:00, "SAO  ", -15, -23.8, 0, 1035.9, 2, 270, 0
1973-02-08 12:00:00, "SY-SA", -14.4, -23.9, 0, 1035.4, 1.5, 270, 0
1973-02-08 15:00:00, "SAO  ", -13.3, -23.3, 0, 1035.5, 1.5, 330, 0
1973-02-08 16:00:00, "SAO  ", -10, -18.8, 0, 1035.1, 2, 140, 0
1973-02-08 17:00:00, "SAO  ", -8.8, -19.4, 0, 1034.7, 2, 150, 0
1973-02-08 18:00:00, "SY-SA", -7.2, -15, 0, 1034.1, 4.1, 90, 0
1973-02-08 19:00:00, "SAO  ", -5, -12.2, 0, 1033.3, 4.6, 110, 0
1973-02-08 20:00:00, "SAO  ", -3.8, -13.3, 0, 1032.1, 5.6, 120, 0
1973-02-08 21:00:00, "SAO  ", -3.3, -13.3, 0, 1031.5, 4.1, 150, 0
1973-02-08 22:00:00, "SAO  ", -2.7, -15, 0, 1030.7, 3.6, 150, 0
1973-02-08 23:00:00, "SAO  ", -2.7, -15.5, 0, 1030.6, 3, 150, 0
1973-02-09 00:00:00, "SY-SA", -4.4, -13.3, 0, 1030.6, 2.6, 210, 0
1973-02-09 01:00:00, "SAO  ", -6.6, -12.2, 0, 1030.8, 2, 190, 0
1973-02-09 02:00:00, "SAO  ", -9.4, -13.3, 0, 1030.5, 1.5, 330, 0
1973-02-09 03:00:00, "SAO  ", -10.6, -16.1, 0, 1030.5, 2.1, 280, 0
1973-02-09 04:00:00, "SAO  ", -9.4, -15.5, 0, 1029.9, 4.1, 270, 0
1973-02-09 05:00:00, "SAO  ", -10.5, -20, 0, 1029.6, 5.1, 270, 0
1973-02-09 06:00:00, "SAO  ", -9.4, -20.6, 0, 1028.9, 3.6, 310, 0
1973-02-09 07:00:00, "SAO  ", -10, -20.5, 0, 1028.6, 1.5, 90, 0
1973-02-09 09:00:00, "SAO  ", -10.6, -22.2, 0, 1027.5, 3.1, 270, 0
1973-02-09 10:00:00, "SAO  ", -10.5, -21.6, 0, 1027.1, 4.1, 270, 0
1973-02-09 11:00:00, "SAO  ", -10, -21.6, 0, 1026.6, 4.1, 270, 0
1973-02-09 12:00:00, "SY-SA", -10, -22.2, 0, 1026.5, 3.6, 290, 0
1973-02-09 14:00:00, "SAO  ", -11.1, -22.7, 0, 1026.9, 2.5, 280, 0
1973-02-09 15:00:00, "SAO  ", -10, -20.6, 0, 1026.9, 1.5, 210, 0
1973-02-09 16:00:00, "SAO  ", NA, NA, 0, 1026.3, 1.5, 140, 0
1973-02-09 17:00:00, "SAO  ", -5, -13.3, 0, 1026.3, 3, 120, 0
1973-02-09 18:00:00, "SY-SA", -3.9, -12.2, 0, 1025.1, 4.6, 120, 0
1973-02-09 19:00:00, "SAO  ", -2.2, -12.2, 0, 1024.1, 6.1, 140, 0
1973-02-09 20:00:00, "SAO  ", -0.5, -10.5, 0, 1022.8, 5.6, 140, 0
1973-02-09 21:00:00, "SAO  ", 0, -11.7, 0, 1022.1, 5.7, 140, 0
1973-02-09 22:00:00, "SAO  ", -1.1, -12.2, 0, 1021.9, 7.2, 150, 0
1973-02-09 23:00:00, "SAO  ", -2.2, -11.6, 0, 1021.6, 4.6, 150, 0
1973-02-10 00:00:00, "SY-SA", -3.9, -11.7, 0, 1021.9, 4.1, 150, 0
1973-02-10 01:00:00, "SAO  ", -6.6, -13.3, 0, 1022, 3, 150, 0
1973-02-10 02:00:00, "SAO  ", -6.6, -13.8, 0, 1021.5, 2, 140, 0
1973-02-10 03:00:00, "SAO  ", -9.4, -15, 0, 1021.2, 1.5, 30, 0
1973-02-10 04:00:00, "SAO  ", -10, -15, 0, 1019.9, 2, 30, 0
1973-02-10 05:00:00, "SAO  ", -9.4, -12.7, 0, 1019.4, 2, 90, 0
1973-02-10 06:00:00, "SY-SA", -11.7, -14.4, 0, 1019.4, 3.1, 30, 0
1973-02-10 07:00:00, "SAO  ", -12.2, -15.5, 0, 1019.1, 3, 360, 0
1973-02-10 08:00:00, "SAO  ", -12.7, -15.5, 0, 1018.7, 5.1, 330, 0
1973-02-10 09:00:00, "SAO  ", -13.3, -16.1, 0, 1018.6, 3.1, 330, 0
1973-02-10 10:00:00, "SAO  ", -12.7, -15.5, 0.875, 1018.4, 2.5, 270, 0
1973-02-10 10:35:00, "SAOSP", NA, NA, 1, NA, 1, 310, NA
1973-02-10 11:00:00, "SAO  ", -11.6, -13.8, 1, 1018.4, 4.1, 330, 0
1973-02-10 11:03:00, "SAOSP", NA, NA, 1, NA, 3.6, 360, NA
1973-02-10 12:00:00, "SY-SA", -11.1, -12.8, 1, 1018.5, 3.6, 360, 0
1973-02-10 13:00:00, "SAO  ", -11.1, -12.7, 1, 1019, 2.5, 330, 0
1973-02-10 14:00:00, "SAO  ", -11.1, -12.7, 1, 1018.5, 1.5, 330, 0
1973-02-10 15:00:00, "SAO  ", -11.1, -13.3, 1, 1018.5, 0, 0, 0
1973-02-10 15:17:00, "SAOSP", NA, NA, 1, NA, 0, 0, NA
1973-02-10 16:00:00, "SAO  ", -10.5, -13.3, 0.875, 1018.3, 1.5, 150, 0
1973-02-10 16:31:00, "SAOSP", NA, NA, 0.875, NA, 3.6, 150, NA
1973-02-10 17:00:00, "SAO  ", -8.8, -12.2, 0.875, 1017.8, 3.6, 150, 0
1973-02-10 17:19:00, "SAOSP", NA, NA, 0.25, NA, 5.6, 150, NA
1973-02-10 18:00:00, "SY-SA", -7.8, -9.4, 0.125, 1017, 3.6, 150, 0
1973-02-10 19:00:00, "SAO  ", -6.1, -8.8, 0, 1014.8, 6.6, 150, 0
1973-02-10 20:00:00, "SAO  ", -3.3, -9.4, 0, 1012.8, 5.1, 150, 0
1973-02-10 21:00:00, "SAO  ", -1.1, -8.9, 0.375, 1011.5, 3.6, 140, 0
1973-02-10 22:00:00, "SAO  ", 0, -8.3, 0.875, 1010.5, 4.1, 130, 0
1973-02-10 23:00:00, "SAO  ", -0.5, -8.3, 0.875, 1010.4, 3, 110, 0
1973-02-11 00:00:00, "SY-SA", -0.6, -8.9, 0.75, 1010, 1.5, 30, 0
1973-02-11 01:00:00, "SAO  ", -3.8, -9.4, 0.25, 1010.2, 0, 0, 0
1973-02-11 02:00:00, "SAO  ", -6.6, -10.5, 0.25, 1010, 2.5, 260, 0
1973-02-11 03:00:00, "SAO  ", -5, -9.4, 0.75, 1008.8, 1.5, 270, 0
1973-02-11 04:00:00, "SAO  ", -6.1, -9.4, 0.875, 1008.3, 2.5, 180, 0
1973-02-11 05:00:00, "SAO  ", -5, -8.8, 0.875, 1007.4, 1.5, 90, 0
1973-02-11 06:00:00, "SY-SA", -5, -8.9, 0.75, 1006.1, 4.1, 150, 0
1973-02-11 07:00:00, "SAO  ", -4.4, -8.3, 0.875, 1005.2, 1.5, 40, 0
1973-02-11 08:00:00, "SAO  ", -2.7, -6.6, 0.875, 1004.5, 2, 30, 0
1973-02-11 09:00:00, "SAO  ", -2.2, -6.1, 1, 1003.3, 1.5, 90, 0
1973-02-11 10:00:00, "SAO  ", -1.6, -5.5, 1, 1002.7, 3, 90, 0
1973-02-11 11:00:00, "SAO  ", -2.2, -5.5, 1, 1002.5, 3.6, 90, 0
1973-02-11 12:00:00, "SY-SA", -3.9, -6.7, 1, 1002.9, 2.1, 30, 0
1973-02-11 13:00:00, "SAO  ", -2.7, -6.6, 1, 1003.4, 2, 330, 0
1973-02-11 14:00:00, "SAO  ", -3.3, -6.6, 1, 1003.7, 2, 270, 0
1973-02-11 15:00:00, "SAO  ", -1.1, -6.1, 1, 1004.5, 4.1, 330, 0
1973-02-11 16:00:00, "SAO  ", 6.1, -5.5, 1, 1003.5, 5.6, 280, 0
1973-02-11 17:00:00, "SAO  ", 10.5, -7.7, 0.875, 1003, 5.1, 270, 0
1973-02-11 18:00:00, "SY-SA", 11.7, -8.9, 0.625, 1003.2, 4.1, 280, 0
1973-02-11 19:00:00, "SAO  ", 11.6, -9.4, 0.875, 1002.6, 3.6, 30, 0
1973-02-11 20:00:00, "SAO  ", 12.2, -10, 0.25, 1002.3, 2.5, 90, 0
1973-02-11 21:00:00, "SAO  ", 10.6, -7.8, 0.25, 1002.4, 9.3, 30, 0
1973-02-11 22:00:00, "SAO  ", 10.5, -6.6, 0.25, 1002.6, 7.7, 30, 0
1973-02-11 23:00:00, "SAO  ", 9.4, -1.6, 0.875, 1003.5, 6.1, 30, 0
1973-02-12 00:00:00, "SY-SA", 5, -6.7, 0.75, 1005.2, 5.7, 30, 0
1973-02-12 01:00:00, "SAO  ", -6.1, NA, 0.25, NA, 6.1, 30, 0
1973-02-12 02:00:00, "SAO  ", 0, -6.6, 0.25, 1006.2, 3, 20, 0
1973-02-12 03:00:00, "SAO  ", -1.7, -5.6, 0.5, 1006, 4.6, 330, 0
1973-02-12 04:00:00, "SAO  ", -3.3, -6.6, 0.25, 1004.9, 2.5, 320, 0
1973-02-12 05:00:00, "SAO  ", -1.6, -5.5, 0.875, 1004.1, 2.5, 330, 0
1973-02-12 06:00:00, "SY-SA", -2.2, -5.6, 1, 1004.2, 2.1, 330, 0
1973-02-12 07:00:00, "SAO  ", -1.1, -5, 1, 1003.9, 2.5, 270, 0
1973-02-12 08:00:00, "SAO  ", -1.1, -4.4, 1, 1002.9, 2.5, 360, 0
1973-02-12 09:00:00, "SAO  ", 0, -4.4, 1, 1002.3, 2.6, 30, 0
1973-02-12 10:00:00, "SAO  ", -0.5, -5, 1, 1001.8, NA, NA, 0
1973-02-12 11:00:00, "SAO  ", -1.1, -5, 1, 1001.6, 1.5, 90, 0
1973-02-12 12:00:00, "SY-SA", -2.2, -5.6, 1, 1002.5, 1.5, 200, 0
1973-02-12 13:00:00, "SAO  ", -2.7, -5.5, 1, 1002.5, 1.5, 90, 0
1973-02-12 14:00:00, "SAO  ", -2.7, -5.5, 1, 1002.7, 1.5, 270, 0
1973-02-12 15:00:00, "SAO  ", -1.7, -4.4, 1, 1004, 2.6, 90, 0
1973-02-12 16:00:00, "SAO  ", 0, -3.8, 1, 1004, 3, 130, 0
1973-02-12 17:00:00, "SAO  ", 1.6, -3.8, 1, 1004.1, 1.5, 90, 0
1973-02-12 18:00:00, "SY-SA", 3.9, -3.3, 0.875, 1004.4, 2.6, 100, 0
1973-02-12 19:00:00, "SAO  ", 5.5, -3.3, 1, 1003.4, 3, 80, 0
1973-02-12 20:00:00, "SAO  ", 6.6, -3.3, 1, 1003.5, 1.5, 130, 0
1973-02-12 21:00:00, "SAO  ", 5, -2.8, 1, 1003.5, 6.7, 30, 0
1973-02-12 22:00:00, "SAO  ", 2.7, -2.7, 1, 1005.7, 5.6, 30, 0
1973-02-12 23:00:00, "SAO  ", 0.5, -2.7, 1, 1007.3, 7.2, 30, 0
1973-02-12 23:07:00, "SAOSP", NA, NA, 1, NA, 5.6, 10, NA
1973-02-12 23:37:00, "SAOSP", NA, NA, 1, NA, 5.1, 360, NA
1973-02-13 00:00:00, "SY-SA", -0.6, -2.2, 1, 1009, 6.2, 350, 3
1973-02-13 01:00:00, "SAO  ", -1.1, -3.3, 1, 1011, 6.6, 330, 3
1973-02-13 02:00:00, "SAO  ", -1.6, -3.8, 1, 1012.4, 10.8, 330, 8
1973-02-13 03:00:00, "SAO  ", -2.8, -5, 1, 1013.5, 12.4, 330, 8
1973-02-13 04:00:00, "SAO  ", -3.8, -6.1, 1, 1014.4, 11.8, 330, 8
1973-02-13 05:00:00, "SAO  ", -5, -7.7, 1, 1015.5, 14.4, 330, 3
1973-02-13 06:00:00, "SY-SA", -5.6, -8.3, 1, 1016.5, 13.9, 330, 0
1973-02-13 07:00:00, "SAO  ", -6.1, -8.8, 1, 1017.5, 11.3, 330, 0
1973-02-13 08:00:00, "SAO  ", -6.6, -9.4, 1, 1019, 12.3, 330, 5
1973-02-13 09:00:00, "SAO  ", -6.7, -9.4, 1, 1019.6, 11.3, 330, 0
1973-02-13 10:00:00, "SAO  ", -6.6, -9.4, 1, 1020.4, 13.3, 330, 3
1973-02-13 11:00:00, "SAO  ", -7.7, -10.5, 1, 1022, 12.8, 330, 3
1973-02-13 12:00:00, "SY-SA", -7.8, -11.1, 1, 1023.1, 12.4, 330, 3
1973-02-13 13:00:00, "SAO  ", -8.3, -12.2, 1, 1024.4, 10.2, 330, 0
1973-02-13 14:00:00, "SAO  ", -8.8, -12.7, 1, 1025.8, 11.3, 330, 0
1973-02-13 15:00:00, "SAO  ", -8.9, -12.8, 1, 1027, 12.4, 330, 3
1973-02-13 15:19:00, "SAOSP", NA, NA, 1, NA, 12.8, 330, NA
1973-02-13 16:00:00, "SAO  ", -8.8, -12.7, 1, 1028.1, 12.3, 330, 3
1973-02-13 16:34:00, "SAOSP", NA, NA, 1, NA, 11.3, 330, NA
1973-02-13 17:00:00, "SAO  ", -7.7, -12.7, 1, 1029.1, 11.3, 330, 0
1973-02-13 18:00:00, "SY-SA", -7.2, -12.2, 1, 1030.1, 10.8, 330, 0
1973-02-13 19:00:00, "SAO  ", -7.2, -12.2, 1, 1030.4, 11.8, 330, 0
1973-02-13 21:00:00, "SAO  ", -7.8, -12.8, 1, 1030.4, 11.3, 330, 0
1973-02-13 22:00:00, "SAO  ", -7.7, -12.7, 1, 1030.9, 10.8, 330, 0
1973-02-13 23:00:00, "SAO  ", -8.3, -13.3, 1, 1031.4, 9.7, 330, 0
1973-02-13 23:19:00, "SAOSP", NA, NA, 1, NA, 9.2, 360, NA
1973-02-14 00:00:00, "SY-SA", -9.4, -13.3, 1, 1031.5, 9.8, 360, 0
1973-02-14 01:00:00, "SAO  ", -10.5, -14.4, 1, 1032.5, 7.2, 350, 0
1973-02-14 02:00:00, "SAO  ", -11.6, -15.5, 1, 1032.9, 6.6, 340, 0
1973-02-14 03:00:00, "SAO  ", -12.8, -16.1, 1, 1032.7, 5.2, 330, 0
1973-02-14 04:00:00, "SAO  ", -13.8, -17.2, 1, 1033.2, 3.6, 330, 0
1973-02-14 05:00:00, "SAO  ", -13.8, -17.2, 1, 1033.1, 6.6, 330, 0
1973-02-14 06:00:00, "SY-SA", -14.4, -20, 1, 1033, 4.1, 330, 0
1973-02-14 07:00:00, "SAO  ", -15, -21.1, 1, 1033.3, 3.6, 330, 0
1973-02-14 08:00:00, "SAO  ", -16.6, -22.7, 0.25, 1033.2, 5.1, 330, 0
1973-02-14 09:00:00, "SAO  ", -17.2, -23.3, 0.25, 1033.2, 5.2, 320, 0
1973-02-14 10:00:00, "SAO  ", -17.7, -23.3, 0.25, 1032.5, 5.6, 330, 0
1973-02-14 11:00:00, "SAO  ", -17.7, -23.3, 0.25, 1032.5, 5.1, 330, 0
1973-02-14 12:00:00, "SY-SA", -18.3, -23.3, 0.625, 1032.7, 5.2, 330, 0
1973-02-14 13:00:00, "SAO  ", -18.3, -23.3, 0.875, 1032.7, 5.1, 330, 0
1973-02-14 14:00:00, "SAO  ", -18.3, -23.8, 1, 1033, 4.1, 360, 0
1973-02-14 15:00:00, "SAO  ", -17.8, -23.3, 0.75, 1033.2, 1.5, 320, 0
1973-02-14 16:00:00, "SAO  ", -16.6, -22.2, 0.875, 1033.2, 0, 0, 0
1973-02-14 17:00:00, "SAO  ", -12.7, -19.4, 0.25, 1032.5, 1.5, 280, 0
1973-02-14 18:00:00, "SY-SA", -11.7, -17.8, 0.125, 1031.6, 1.5, 120, 0
1973-02-14 19:00:00, "SAO  ", -10, -16.6, 0.25, 1030.7, 2, 120, 0
1973-02-14 20:00:00, "SAO  ", -9.4, -16.1, 0.25, 1030.7, 2, 140, 0
1973-02-14 21:00:00, "SAO  ", -8.9, -15, 0.125, 1030, 2.1, 110, 0
1973-02-14 22:00:00, "SAO  ", -8.3, -14.4, 0.25, 1030, 2.5, 60, 0
1973-02-14 23:00:00, "SAO  ", -8.8, -14.4, 0, 1030, 2.5, 90, 0
1973-02-15 00:00:00, "SY-SA", -10.6, -15.6, 0, 1030.6, 3.1, 40, 0
1973-02-15 01:00:00, "SAO  ", -14.4, -22.2, 0.25, 1031.2, 3, 30, 0
1973-02-15 02:00:00, "SAO  ", -15, -21.1, 0.25, 1031.8, 0, 0, 0
1973-02-15 03:00:00, "SAO  ", -15, -21.1, 0, 1031.7, 0, 0, 0
1973-02-15 04:00:00, "SAO  ", -14.4, -20.5, 0, 1031.4, 0, 0, 0
1973-02-15 05:00:00, "SAO  ", -15, -21.1, 0, 1031.1, 1.5, 150, 0
1973-02-15 06:00:00, "SY-SA", -15.6, -21.1, 0, 1031, 2.1, 90, 0
1973-02-15 07:00:00, "SAO  ", -16.1, -21.6, 0, 1030.6, 2.5, 150, 0
1973-02-15 08:00:00, "SAO  ", -16.1, -21.6, 0, 1030.2, 1.5, 150, 0
1973-02-15 09:00:00, "SAO  ", -17.8, -22.2, 0, 1029.8, 2.1, 90, 0
1973-02-15 10:00:00, "SAO  ", -16.1, -21.6, 0, 1029.5, 1.5, 30, 0
1973-02-15 11:00:00, "SAO  ", -17.7, -23.3, 0, 1030, 3.6, 350, 0
1973-02-15 12:00:00, "SY-SA", -18.9, -23.9, 0, 1031, 1.5, 30, 0
1973-02-15 13:00:00, "SAO  ", -19.4, -25, 0, 1031.3, 1.5, 30, 0
1973-02-15 14:00:00, "SAO  ", -18.8, -23.3, 0.25, 1031.7, 2, 30, 0
1973-02-15 15:00:00, "SAO  ", -16.1, -21.1, 0.375, 1032.4, 2.1, 90, 0
1973-02-15 16:00:00, "SAO  ", -15, -19.4, 0.875, 1032.6, 2, 90, 0
1973-02-15 17:00:00, "SAO  ", -13.8, -18.3, 0.875, 1033.4, 2.5, 150, 0
1973-02-15 18:00:00, "SY-SA", -12.8, -17.8, 1, 1033.8, 2.6, 140, 0
1973-02-15 19:00:00, "SAO  ", -11.6, -16.1, 1, 1033.3, 3, 90, 0
1973-02-15 20:00:00, "SAO  ", -10.5, -15.5, 1, 1032.8, 3.6, 90, 0
1973-02-15 21:00:00, "SAO  ", -10, -15, 1, 1032.9, 4.1, 120, 0
1973-02-15 22:00:00, "SAO  ", -10, -15.5, 1, 1032.7, 3.6, 120, 0
1973-02-15 23:00:00, "SAO  ", -10, -14.4, 1, 1032.9, 4.6, 90, 0
1973-02-16 00:00:00, "SY-SA", -10.6, -14.4, 1, 1033.4, 4.6, 90, 0
