"date", "temperature_degC", "dewpoint_degC", "cloud_fraction", "press_msl_hPa", "wind_spd_ms", "wind_dir_degrees", "ISD_precip_01hr"
2017-01-01 01:00:00, -7.8, -9.48, NA, 1010.62, 0.546666666666667, 42.6666666666667, 0
2017-01-01 02:00:00, -7.05333333333333, -10.1466666666667, NA, 1011.29333333333, 3.96666666666667, 321.333333333333, 0
2017-01-01 03:00:00, -2.65333333333333, -11.2466666666667, NA, 1010.58666666667, 3.23333333333333, 287.333333333333, 0
2017-01-01 04:00:00, -5.96, -12.3466666666667, NA, 1010.54, 3.83333333333333, 43.3333333333333, 0
2017-01-01 05:00:00, -8.52666666666667, -13.4466666666667, NA, 1010.82666666667, 2.02, 266.666666666667, 0
2017-01-01 06:00:00, -9.92, -14.4, NA, 1010.92, 1.5, 308.666666666667, 0
2017-01-01 07:00:00, -9.25333333333333, -14.4, NA, 1010.38666666667, 1.5, 308, 0
2017-01-01 08:00:00, -8.52666666666667, -14.4, NA, 1010.38, 1.5, 348, 0
2017-01-01 09:00:00, -10, -14.48, NA, 1010.91333333333, 1.58, 275.333333333333, 0
2017-01-01 10:00:00, -9.70666666666667, -14.7733333333333, NA, 1010.94666666667, 2.1, 276.666666666667, 0
2017-01-01 11:00:00, -8.09333333333333, -13.4466666666667, NA, 1010.66666666667, 2.23333333333333, 54.6666666666667, 0
2017-01-01 12:00:00, -10, -14.4, NA, 1011.27333333333, 2.68666666666667, 17.3333333333333, 0
2017-01-01 13:00:00, -10.08, -14.3333333333333, NA, 1012.44, 0, 0, 0
2017-01-01 14:00:00, -10.8133333333333, -14.1266666666667, NA, 1012.59333333333, 0, 0, 0
2017-01-01 15:00:00, -11.76, -15.2266666666667, NA, 1011.98, 0, 0, 0
2017-01-01 16:00:00, -8.67333333333333, -12.5066666666667, NA, 1012.54, 0.346666666666667, 14.6666666666667, 0
2017-01-01 17:00:00, -7.05333333333333, -10.52, NA, 1012.68, 2.6, 106, 0
2017-01-01 18:00:00, -6.1, -9.92, NA, 1011.79333333333, 2.73333333333333, 80, 0
2017-01-01 19:00:00, -5.98235294117647, -9.14117647058824, NA, 1010.98, 3.95294117647059, 80, 0
2017-01-01 20:00:00, -5.66666666666667, -8.9, NA, 1010.17333333333, 6.56666666666667, 81.3333333333333, 0
2017-01-01 21:00:00, -6.20666666666667, -8.98888888888889, NA, 1009.97333333333, 5.87777777777778, 90, 0
2017-01-01 22:00:00, -6.76666666666667, -8.9, NA, 1009.85333333333, 6.42, 91.3333333333333, 0
2017-01-01 23:00:00, -7.30666666666667, -8.9, NA, 1010.32, 4.79555555555556, 96.4444444444444, 0
2017-01-02 00:00:00, -7.8, -8.9, 1, 1011.1, 6.2, 80, 0
2017-01-02 01:00:00, -7.8, -8.9, 1, 1011.52666666667, 4.50697674418605, 68.1395348837209, 0
2017-01-02 02:00:00, -7.8, -8.9, 1, 1011.82, 4.9, 60, 0
2017-01-02 03:00:00, -7.8, -8.9, 1, 1012.6, 2.6, 60, 0
2017-01-02 04:00:00, -7.82909090909091, -8.91454545454545, 1, 1012.57333333333, 4.1, 18.5454545454545, 0
2017-01-02 05:00:00, -8.26, -9.34666666666667, 1, 1012.41333333333, 4.6, 20, 0
2017-01-02 06:00:00, -8.3, -9.4, 1, 1012.5, 4.6, 20, 0
2017-01-02 07:00:00, -8.3, -10, 1, 1012.81333333333, 6.13333333333333, 360, 0
2017-01-02 08:00:00, -8.3, -10, 1, 1012.96666666667, 5.44117647058824, 355.294117647059, 0
2017-01-02 09:00:00, -8.3, -10, 1, 1013.4, 6.2, 350, 0
2017-01-02 10:00:00, -8.9, -10.6, 1, 1013.96, 7.27843137254902, 350, 0
2017-01-02 11:00:00, -8.9, -10.6, 1, 1013.72666666667, 6.7, 340, 0
2017-01-02 12:00:00, -8.9, -11.1, 1, 1013.9, 6.2, 360, 0
2017-01-02 13:00:00, -9.44285714285714, -11.7, 1, 1014.69333333333, 6.73571428571429, 350.714285714286, 0
2017-01-02 14:00:00, -10.08, -12.28, 1, 1015.55333333333, 5.9, 356, 5
2017-01-02 15:00:00, -10.6, -12.8, 1, 1017.2, 7.2, 330, 5
2017-01-02 16:00:00, -10.6833333333333, -13.3, 1, 1017.14666666667, 9.38333333333333, 348.333333333333, 0
2017-01-02 17:00:00, -11.1, -13.3, 1, 1018.19333333333, 11.5933333333333, 350, 0
2017-01-02 18:00:00, -11.7, -13.9, 1, 1018.8, 13.9, 340, 3
2017-01-02 19:00:00, -11.7, -14.4, 1, 1018.53333333333, 13.4816326530612, 350, 0
2017-01-02 20:00:00, -11.7666666666667, -14.4, 1, 1019.52, 12.8333333333333, 350, 0
2017-01-02 21:00:00, -12.2, -14.4, 1, 1020.3, 12.4, 350, 0
2017-01-02 22:00:00, -13.38, -16.18, 0, 1021.96, 14.5666666666667, 342.666666666667, 0
2017-01-02 23:00:00, -14.1266666666667, -16.9133333333333, 0, 1023.25333333333, 11.7733333333333, 358.666666666667, 0
2017-01-03 00:00:00, -15.6, -18.3, 0, 1024.9, 7.7, 350, 0
2017-01-03 01:00:00, -16.9866666666667, -19.92, 0, 1026.32666666667, 5.7, 332.666666666667, 0
2017-01-03 02:00:00, -15.7466666666667, -19.48, 0, 1026.7, 5.76666666666667, 348.666666666667, 0
2017-01-03 03:00:00, -16.7, -20, 0, 1028, 6.2, 340, 0
2017-01-03 04:00:00, -14.48, -18.3, 0, 1027.05333333333, 12.7066666666667, 332.666666666667, 0
2017-01-03 05:00:00, -15.1466666666667, -18.38, 0, 1027.69333333333, 8.28, 348.666666666667, 0
2017-01-03 06:00:00, -16.1, -18.9, 0, 1029.6, 8.8, 340, 0
2017-01-03 07:00:00, -16.1, -18.9666666666667, 0, 1029.53333333333, 8.93333333333333, 338.666666666667, 0
2017-01-03 08:00:00, -16.1, -19.4, 0, 1030.4, 9.45333333333333, 331.333333333333, 0
2017-01-03 09:00:00, -16.1, -19.4, 0, 1030.4, 7.2, 340, 0
2017-01-03 10:00:00, -16.1, -19.4, 0, 1030.96666666667, 9.08666666666667, 347.333333333333, 0
2017-01-03 11:00:00, -16.18, -19.4, 0, 1031.50666666667, 7.35333333333333, 330, 0
2017-01-03 12:00:00, -16.7, -19.4, 0.0353982300884956, 1032.2, 5.1, 330, 0
2017-01-03 13:00:00, -15.7660377358491, -18.9754716981132, 0.300884955752212, 1033.14, 6.35094339622642, 341.509433962264, 0
2017-01-03 14:00:00, -16.9133333333333, -19.6266666666667, 0.216666666666667, 1033.50666666667, 6.2, 348.666666666667, 0
2017-01-03 15:00:00, -18.3, -21.1, 0, 1034.2, 6.2, 340, 0
2017-01-03 16:00:00, -18.0866666666667, -20.8733333333333, 0, 1034.44, 4.83333333333333, 325.333333333333, 0
2017-01-03 17:00:00, -16.4733333333333, -19.2533333333333, 0, 1034.64666666667, 2.68666666666667, 199.333333333333, 0
2017-01-03 18:00:00, -15, -18.3, 0, 1034.3, 0, 0, 0
2017-01-03 19:00:00, -15.08, -18.9666666666667, 0, 1033.50666666667, 4.16666666666667, 38.6666666666667, 0
2017-01-03 20:00:00, -15.6, -19.4, 0, 1032.83333333333, 4.4, 74, 0
2017-01-03 21:00:00, -15.6, -19.4, 0, 1032.4, 3.1, 360, 0
2017-01-03 22:00:00, -16.3266666666667, -20.1466666666667, 0, 1033.01333333333, 4.53333333333333, 358.666666666667, 0
2017-01-03 23:00:00, -17.8275862068966, -21.0862068965517, 0.117647058823529, 1033.15333333333, 3.89310344827586, 343.103448275862, 0
2017-01-04 00:00:00, -18.3, -21.1, 1, 1033.5, 2.6, 300, 0
2017-01-04 01:00:00, -17.1333333333333, -20.52, 1, 1033.27333333333, 2.16666666666667, 346, 0
2017-01-04 02:00:00, -16.7666666666667, -20.08, 1, 1033.20666666667, 2.53333333333333, 321.333333333333, 0
2017-01-04 03:00:00, -17.2, -20.6, 1, 1033.9, 2.1, 330, 0
2017-01-04 04:00:00, -18.9, -22.2, 1, 1033.17333333333, 5.23714285714286, 347.714285714286, 0
2017-01-04 05:00:00, -18.38, -21.7, 1, 1032.96, 5.55333333333333, 332.666666666667, 0
2017-01-04 06:00:00, -18.9, -21.7, 1, 1032.7, 4.6, 350, 0
2017-01-04 07:00:00, -18.9666666666667, -22.2, 0.916666666666667, 1032.32, 3.23333333333333, 342.666666666667, 0
2017-01-04 08:00:00, -19.3333333333333, -22.1333333333333, 0.833333333333333, 1031.77333333333, 3.75333333333333, 350.666666666667, 0
2017-01-04 09:00:00, -18.9, -21.7, 0.75, 1031.6, 1.5, 290, 0
2017-01-04 10:00:00, -21.2466666666667, -23.38, 0.0333333333333333, 1031.3, 0, 0, 0
2017-01-04 11:00:00, -22.5, -24.75, 0.294444444444444, 1031.19333333333, 0, 0, 0
2017-01-04 12:00:00, -23.3, -25.6, 0.222222222222222, 1030.5, 1.5, 300, 0
2017-01-04 13:00:00, -21.1, -23.38, 0.5, 1029.74666666667, 0, 0, 0
2017-01-04 14:00:00, -20.9533333333333, -23.6733333333333, 0.558823529411765, 1029.33333333333, 0.2, 42.6666666666667, 0
2017-01-04 15:00:00, -20, -22.2, 1, 1028.9, 1.5, 320, 0
2017-01-04 16:00:00, -18.2333333333333, -20.52, 1, 1029.02666666667, 0, 0, 0
2017-01-04 17:00:00, -17.8, -20, 1, 1029.08, 1.5, 170.625, 0
2017-01-04 18:00:00, -16.7, -18.9, 1, 1028.3, 1.5, 220, 0
2017-01-04 19:00:00, -16.5533333333333, -19.2533333333333, 0.738372093023256, 1027.08, 0, 0, 0
2017-01-04 20:00:00, -15.6, -18.5266666666667, 0.476744186046512, 1026.23333333333, 0.48, 40, 0
2017-01-04 21:00:00, -15.6, -20, 0.25, 1025.8, 3.6, 300, 0
2017-01-04 22:00:00, -15.1466666666667, -19.48, 0.0666666666666667, 1025.61333333333, 6.2, 337.333333333333, 0
2017-01-04 23:00:00, -16.3266666666667, -20.2266666666667, 0.433333333333333, 1025.76666666667, 5.98666666666667, 320, 0
2017-01-05 00:00:00, -17.8, -21.7, 0, 1026.2, 4.6, 320, 0
2017-01-05 01:00:00, -16.7666666666667, -21.7666666666667, 0, 1026.31333333333, 2.6, 300.666666666667, 0
2017-01-05 02:00:00, -17.3466666666667, -22.1333333333333, 0, 1026.4, 2.66666666666667, 241.333333333333, 0
2017-01-05 03:00:00, -18.3, -21.7, 0, 1026.4, 3.1, 250, 0
2017-01-05 04:00:00, -20.44, -22.72, 0.0625, 1026.22666666667, 3.1, 282, 0
2017-01-05 05:00:00, -19.2533333333333, -22.0533333333333, 0.53125, 1026.32, 2.88666666666667, 228.666666666667, 0
2017-01-05 06:00:00, -18.3, -21.1, 1, 1025.8, 1.5, 220, 0
2017-01-05 07:00:00, -18.3, -21.7, 1, 1024.89333333333, 0, 0, 0
2017-01-05 08:00:00, -18.3, -21.7, 1, 1024.32, 0, 0, 0
2017-01-05 09:00:00, -18.3, -21.7, 1, 1025.1, 0, 0, 0
2017-01-05 10:00:00, -15.48, -18.42, 1, 1024.85333333333, 8.32, 350, 0
2017-01-05 11:00:00, -17.495652173913, -20.295652173913, 1, 1025.33333333333, 6.52608695652174, 26.5217391304348, 0
2017-01-05 12:00:00, -18.9, -21.7, 1, 1026.2, 7.2, 350, 0
2017-01-05 13:00:00, -18.38, -21.9133333333333, 0.912790697674419, 1026.49333333333, 6.05333333333333, 328.666666666667, 0
2017-01-05 14:00:00, -18.82, -23.38, 0.825581395348837, 1027.12666666667, 5.38, 320, 0
2017-01-05 15:00:00, -18.2333333333333, -23.7533333333333, 0.716666666666667, 1027.40666666667, 7.48, 321.333333333333, 0
2017-01-05 16:00:00, -17.8, -22.8, 0.466666666666667, 1028.14, 9.23333333333333, 330, 0
2017-01-05 17:00:00, -17.6533333333333, -22.6533333333333, 0.216666666666667, 1028.29333333333, 8.52, 331.333333333333, 0
2017-01-05 18:00:00, -16.7, -21.7, 0, 1027.6, 6.7, 340, 0
2017-01-05 19:00:00, -16.62, -21.62, 0, 1026.83333333333, 6.35333333333333, 338.666666666667, 0
2017-01-05 20:00:00, -16.18, -21.1, 0, 1026.33333333333, 3.9, 315.333333333333, 0
2017-01-05 21:00:00, -16.7, -21.1, 0, 1025.9, 2.6, 220, 0
2017-01-05 22:00:00, -17.9466666666667, -22.3466666666667, 0, 1025.55333333333, 3.66666666666667, 200, 0
2017-01-05 23:00:00, -19.0466666666667, -23.4466666666667, 0, 1025.9, 3.96666666666667, 201.333333333333, 0
2017-01-06 00:00:00, -20, -24.4, 0, 1025.9, 3.1, 210, 0
2017-01-06 01:00:00, -20.6666666666667, -25.08, 0, 1025.68666666667, 2.1, 201.333333333333, 0
2017-01-06 02:00:00, -21.4733333333333, -25.8133333333333, 0, 1025.61333333333, 1.82, 182, 0
2017-01-06 03:00:00, -23.9, -27.2, 0, 1025.7, 0, 0, 0
2017-01-06 04:00:00, -25.2266666666667, -27.94, 0, 1025.70666666667, 0, 0, 0
2017-01-06 05:00:00, -22.72, -25.52, 0, 1025.06, 0, 0, 0
2017-01-06 06:00:00, -22.2, -25, 0, 1024.8, 0, 0, 0
2017-01-06 07:00:00, -20.8133333333333, -24.6266666666667, 0, 1023.96, 0.28, 37.3333333333333, 0
2017-01-06 08:00:00, -21.9866666666667, -25.9533333333333, 0, 1023.67333333333, 1.82, 242.666666666667, 0
2017-01-06 09:00:00, -20.6, -25, 0, 1023.5, 0, 0, 0
2017-01-06 10:00:00, -20.6, -25.6, 0, 1023.88666666667, 1.82, 260, 0
2017-01-06 11:00:00, -20.8133333333333, -25.6666666666667, 0, 1023.88, 0, 0, 0
2017-01-06 12:00:00, -22.2, -26.1, 0, 1024.4, 0, 0, 0
2017-01-06 13:00:00, -21.76, -25.2933333333333, 0.0666666666666667, 1024.78666666667, 1.3, 260, 0
2017-01-06 14:00:00, -18.9666666666667, -23.38, 0.558823529411765, 1024.80666666667, 0, 0, 0
2017-01-06 15:00:00, -19.4, -23.9, 1, 1025.5, 0, 0, 0
2017-01-06 16:00:00, -16.4733333333333, -21.4733333333333, 0.464285714285714, 1025.9, 0.346666666666667, 22.6666666666667, 0
2017-01-06 17:00:00, -14.8533333333333, -19.7733333333333, 0.0333333333333333, 1025.80666666667, 2.25333333333333, 147.333333333333, 0
2017-01-06 18:00:00, -13.9, -18.3, 0.25, 1025.2, 0, 0, 0
2017-01-06 19:00:00, -9.70666666666667, -17.0533333333333, 0.216666666666667, 1024.16666666667, 0.346666666666667, 25.3333333333333, 0
2017-01-06 20:00:00, -11.5533333333333, -16.2466666666667, 0, 1024.61333333333, 2.45333333333333, 207.333333333333, 0
2017-01-06 21:00:00, -10.6, -17.2, 0, 1024.7, 1.5, 320, 0
2017-01-06 22:00:00, -7.49333333333333, -14.48, 0, 1025.38666666667, 4.33333333333333, 297.333333333333, 0
2017-01-06 23:00:00, -9.62666666666667, -15, 0.0882352941176471, 1026.8, 2.93333333333333, 64, 0
2017-01-07 00:00:00, -11.1, -15, 0.75, 1028.1, 5.1, 350, 0
2017-01-07 01:00:00, -11.1, -15, 0.75, 1029.39333333333, 1.5, 320.666666666667, 0
2017-01-07 02:00:00, -11.1, -15, 0.75, 1030.05333333333, 1.71333333333333, 325.666666666667, 0
2017-01-07 03:00:00, -11.1, -15, 0.75, 1030.4, 3.1, 330, 0
2017-01-07 04:00:00, -14.1266666666667, -16.7666666666667, 0.0625, 1031.20666666667, 0, 0, 0
2017-01-07 05:00:00, -15.52, -17.2, 0.53125, 1031.96666666667, 0.2, 6.66666666666667, 0
2017-01-07 06:00:00, -15, -17.2, 1, 1032.4, 1.5, 50, 0
2017-01-07 07:00:00, -15.2266666666667, -17.3466666666667, 0.732142857142857, 1032.80666666667, 2.1, 313.333333333333, 0
2017-01-07 08:00:00, -16.9133333333333, -18.5266666666667, 0.433333333333333, 1033.56666666667, 1.82, 8.66666666666667, 0
2017-01-07 09:00:00, -18.3, -20, 0, 1034, 0, 0, 0
2017-01-07 10:00:00, -17.72, -18.9, 0, 1034.16, 1.5, 19.3333333333333, 0
2017-01-07 11:00:00, -17.3466666666667, -19.0466666666667, 0.0333333333333333, 1035.28, 1.3, 69.3333333333333, 0
2017-01-07 12:00:00, -18.3, -20, 0.25, 1035.8, 0, 0, 0
2017-01-07 13:00:00, -19.4, -20.9076923076923, 1, 1036.14, 0, 0, 0
2017-01-07 14:00:00, -19.3333333333333, -21.7, 1, 1036.54666666667, 1.3, 78, 0
2017-01-07 15:00:00, -18.9, -21.7, 1, 1037.5, 0, 0, 0
2017-01-07 16:00:00, -16.6307692307692, -18.9, 0.633333333333333, 1038.54, 2.15769230769231, 121.153846153846, 0
2017-01-07 17:00:00, -15.6, -18.38, 0, 1038.74666666667, 2.8, 114, 0
2017-01-07 18:00:00, -15.6, -18.9, 0, 1038.4, 4.1, 140, 0
2017-01-07 19:00:00, -14.7733333333333, -17.72, 0, 1037.25333333333, 4.66666666666667, 130, 0
2017-01-07 20:00:00, -13.3, -17.28, 0, 1036.18, 5.24666666666667, 132.666666666667, 0
2017-01-07 21:00:00, -13.3, -17.8, 0, 1035.4, 6.2, 150, 0
2017-01-07 22:00:00, -13.9666666666667, -17.8, 0, 1034.83333333333, 7.43333333333333, 148.666666666667, 0
2017-01-07 23:00:00, -14.56, -17.8666666666667, 0, 1034.36, 5.83333333333333, 138.666666666667, 0
2017-01-08 00:00:00, -15.6, -18.3, 0, 1034.1, 6.7, 130, 0
2017-01-08 01:00:00, -16.8466666666667, -19.0466666666667, 0, 1033.99333333333, 5.18, 150, 0
2017-01-08 02:00:00, -17.72, -20, 0, 1033.07333333333, 5.55333333333333, 147.333333333333, 0
2017-01-08 03:00:00, -17.2, -20, 0, 1031.6, 4.6, 130, 0
2017-01-08 04:00:00, -16.2466666666667, -19.1866666666667, 0, 1029.16666666667, 7.41333333333333, 148.666666666667, 0
2017-01-08 05:00:00, -13.2333333333333, -17.72, 0, 1026.84, 8.93333333333333, 141.333333333333, 0
2017-01-08 06:00:00, -12.8, -17.2, 0, 1025.8, 9.8, 150, 0
2017-01-08 07:00:00, -11.8173913043478, -16.4913043478261, 0, 1024.04666666667, 6.73478260869565, 107.826086956522, 0
2017-01-08 08:00:00, -12.0533333333333, -16.0333333333333, 0.0882352941176471, 1022.2, 6.24666666666667, 125.333333333333, 0
2017-01-08 09:00:00, -11.1, -15.6, 0.75, 1020.9, 9.8, 160, 0
2017-01-08 10:00:00, -9.92, -14.2533333333333, 0.833333333333333, 1019.35333333333, 3.55333333333333, 121.333333333333, 0
2017-01-08 11:00:00, -9.33333333333333, -13.2333333333333, 0.916666666666667, 1018.38666666667, 0, 0, 0
2017-01-08 12:00:00, -8.9, -12.8, 1, 1018.3, 0, 0, 0
2017-01-08 13:00:00, -10.1466666666667, -14.1266666666667, 0.464285714285714, 1019.74666666667, 2.91333333333333, 358.666666666667, 0
2017-01-08 14:00:00, -11.18, -15.6, 0, 1020.80666666667, 7.52, 343.333333333333, 0
2017-01-08 15:00:00, -11.7, -15.6, 0.0666666666666667, 1021.5, 3.1, 300, 0
2017-01-08 16:00:00, -6.03333333333333, -12.2, 0.5, 1021.56, 9.15333333333333, 350, 0
2017-01-08 17:00:00, -5.74666666666667, -12.0533333333333, 0.529411764705882, 1022.72, 7.58666666666667, 343.333333333333, 0
2017-01-08 18:00:00, -6.7, -11.1, 0.75, 1023.5, 3.6, 300, 0
2017-01-08 19:00:00, -3.52666666666667, -8.9, 0.75, 1022.99333333333, 6.33333333333333, 313.333333333333, 0
2017-01-08 20:00:00, -5.29333333333333, -9.19333333333333, 0.75, 1023.66666666667, 7.54666666666667, 55.3333333333333, 0
2017-01-08 21:00:00, -7.2, -11.1, 0.75, 1024.1, 9.8, 350, 0
2017-01-08 22:00:00, -8.3, -11.9352941176471, 0.25, 1024.88, 6.17058823529412, 321.176470588235, 0
2017-01-08 23:00:00, -9.4, -12.8, 0, 1025.49333333333, 5.84666666666667, 340, 0
2017-01-09 00:00:00, -10.6, -13.9, 0, 1026.1, 4.1, 320, 0
2017-01-09 01:00:00, -11.7, -14.48, 0, 1026.51333333333, 5.28666666666667, 314.666666666667, 0
2017-01-09 02:00:00, -11.9133333333333, -15.1466666666667, 0, 1026.68, 2.73333333333333, 58.6666666666667, 0
2017-01-09 03:00:00, -13.3, -16.1, 0, 1027.2, 3.6, 310, 0
2017-01-09 04:00:00, -14.92, -17.6533333333333, 0, 1026.11333333333, 0.346666666666667, 16, 0
2017-01-09 05:00:00, -14.3333333333333, -16.62, 0.117647058823529, 1024.67333333333, 2.8, 121.333333333333, 0
2017-01-09 06:00:00, -13.9, -16.1, 1, 1023.2, 4.1, 130, 0
2017-01-09 07:00:00, -12.6533333333333, -14.8533333333333, 1, 1020.49333333333, 9.02, 160, 0
2017-01-09 08:00:00, -11.5769230769231, -13.7769230769231, 1, 1018.23333333333, 7.3025641025641, 160, 3
2017-01-09 09:00:00, -11.1, -12.8, 1, 1016.5, 7.7, 160, 0
2017-01-09 10:00:00, -11.276, -12.976, 0.916666666666667, 1014.28666666667, 7.956, 156.8, 0
2017-01-09 11:00:00, -11.95, -13.6, 0.833333333333333, 1011.34666666667, 10.55, 150, 0
2017-01-09 12:00:00, -12.2, -13.9, 0.75, 1009.7, 7.7, 140, 0
2017-01-09 13:00:00, -12.8, -14.4, 0.557692307692308, 1008.86666666667, 6.2, 140, 0
2017-01-09 14:00:00, -12.1333333333333, -13.82, 0, 1007.97333333333, 3.03333333333333, 103.333333333333, 0
2017-01-09 15:00:00, -11.7, -13.3, 0, 1007.8, 2.6, 60, 0
2017-01-09 16:00:00, -11.7, -13.38, 0, 1008.26666666667, 3.44666666666667, 357.333333333333, 0
2017-01-09 17:00:00, -11.3933333333333, -13.7533333333333, 0, 1008.48666666667, 5.42, 340, 0
2017-01-09 18:00:00, -9.4, -12.8, 0.0333333333333333, 1007.1, 3.6, 340, 0
2017-01-09 19:00:00, -8.75333333333333, -11.62, 0.216666666666667, 1005.34666666667, 2.25333333333333, 208, 0
2017-01-09 20:00:00, -7.50666666666667, -10.8066666666667, 0.0333333333333333, 1003.5, 0.28, 48, 0
2017-01-09 21:00:00, -5.6, -8.9, 0.25, 1002.2, 2.1, 360, 0
2017-01-09 22:00:00, -5.74666666666667, -9.48, 0.216666666666667, 1002.76666666667, 2.3, 30, 0
2017-01-09 23:00:00, -6.76666666666667, -10, 0.0666666666666667, 1003.06666666667, 3.12, 138.666666666667, 0
2017-01-10 00:00:00, -7.2, -10, 0.5, 1002.2, 0, 0, 0
2017-01-10 01:00:00, -7.28, -10.08, 0, 1001.7, 1.3, 303.333333333333, 0
2017-01-10 02:00:00, -7.72, -10.52, 0.0882352941176471, 1001.72666666667, 0.346666666666667, 41.3333333333333, 0
2017-01-10 03:00:00, -7.2, -10, 0.75, 1001.9, 2.6, 310, 0
2017-01-10 04:00:00, -7.8, -10.6666666666667, 0.348214285714286, 1001.27333333333, 9.34666666666667, 358.666666666667, 0
2017-01-10 05:00:00, -7.8, -11.0148936170213, 0.0851063829787234, 1002.46666666667, 13.1553191489362, 351.702127659574, 0
2017-01-10 06:00:00, -8.3, -11.1, 0.75, 1002.9, 13.9, 360, 0
2017-01-10 07:00:00, -5.22105263157895, -8.02105263157895, 0.75, 1002.7, 10.6315789473684, 344.210526315789, 0
2017-01-10 08:00:00, -8.9, -11.7, 0.75, 1002.95333333333, 15.6888888888889, 351.111111111111, 0
2017-01-10 09:00:00, -8.9, -11.7, 0.75, 1004.6, 13.4, 350, 0
2017-01-10 10:00:00, -8.96666666666667, -11.7, 0.488372093023256, 1006.26, 2.16666666666667, 280.232558139535, 0
2017-01-10 11:00:00, -9.56, -11.7666666666667, 0.226744186046512, 1007.52666666667, 2.45333333333333, 210.46511627907, 0
2017-01-10 12:00:00, -10.6, -12.2, 0, 1009, 1.5, 150, 0
2017-01-10 13:00:00, -12.8666666666667, -15.08, 0, 1009.64666666667, 1.84666666666667, 342.666666666667, 0
2017-01-10 14:00:00, -13.3, -15.44, 0, 1009.27333333333, 3.9, 226, 0
2017-01-10 15:00:00, -13.3, -14.4, 0, 1009.1, 2.6, 200, 0
2017-01-10 16:00:00, -12.2, -12.8, 0, 1010.22666666667, 3.03333333333333, 85.3333333333333, 0
2017-01-10 17:00:00, -11.7707317073171, -12.5853658536585, 0.117647058823529, 1010.33333333333, 2.50243902439024, 129.756097560976, 0
2017-01-10 18:00:00, -9.4, -11.7, 1, 1009.9, 1.5, 200, 0
2017-01-10 19:00:00, -8.3, -11.18, 1, 1008.71333333333, 0.413333333333333, 5.33333333333333, 0
2017-01-10 20:00:00, -8.55882352941176, -11.7, 1, 1008.73333333333, 3.21764705882353, 49.4117647058824, 0
2017-01-10 21:00:00, -9.4, -12.2, 1, 1008.3, 3.6, 50, 0
2017-01-10 22:00:00, -9.4, -12.2, 1, 1007.96, 2.45333333333333, 84, 0
2017-01-10 23:00:00, -9.4, -12.1333333333333, 1, 1007.67333333333, 1.64666666666667, 108.666666666667, 0
2017-01-11 00:00:00, -9.4, -11.7, 1, 1007.5, 2.6, 100, 0
2017-01-11 01:00:00, -9.83448275862069, -11.1, 1, 1007.64666666667, 3.01379310344828, 138.275862068966, 0
2017-01-11 02:00:00, -9.4, -11.1, 1, 1007.24666666667, 3.26666666666667, 150, 0
2017-01-11 03:00:00, -9.4, -10.6, 1, 1006.9, 2.1, 150, 3
2017-01-11 04:00:00, -9.3265306122449, -11.1632653061224, 1, 1006.96, 3.34489795918367, 90, 0
2017-01-11 05:00:00, -10.6625, -12.275, 1, 1008.05333333333, 4.1625, 78.75, 0
2017-01-11 06:00:00, -11.7, -13.9, 1, 1008.4, 7.7, 40, 0
2017-01-11 07:00:00, -13.62, -15.8666666666667, 1, 1010.72, 9.03333333333333, 173.333333333333, 0
2017-01-11 08:00:00, -15.1655172413793, -17.5034482758621, 1, 1011.67333333333, 9.22068965517241, 352.758620689655, 0
2017-01-11 09:00:00, -15.6, -18.3, 1, 1012.8, 6.7, 350, 0
2017-01-11 10:00:00, -15.7739130434783, -18.3, 1, 1013.39333333333, 9.45217391304348, 346.521739130435, 3
2017-01-11 11:00:00, -16.18, -18.9666666666667, 1, 1014, 9.15333333333333, 351.333333333333, 0
2017-01-11 12:00:00, -16.7, -19.4, 1, 1014, 8.2, 360, 0
2017-01-11 13:00:00, -16.7, -19.4, 1, 1015.28666666667, 7.26666666666667, 358.666666666667, 3
2017-01-11 14:00:00, -16.7, -19.4, 1, 1015.28, 7.56666666666667, 351.333333333333, 0
2017-01-11 15:00:00, -16.7, -19.4, 1, 1015.8, 6.7, 360, 0
2017-01-11 16:00:00, -16.62, -20.08, 1, 1016.12666666667, 7, 360, 0
2017-01-11 17:00:00, -16.1, -20.52, 1, 1016.19333333333, 5.48666666666667, 360, 0
2017-01-11 18:00:00, -16.1, -20, 1, 1015.5, 4.1, 360, 0
2017-01-11 19:00:00, -15.6666666666667, -19.4, 1, 1015.16, 1.64666666666667, 307.333333333333, 0
2017-01-11 20:00:00, -16.0333333333333, -19.4, 1, 1014.91333333333, 2.6, 34, 0
2017-01-11 21:00:00, -15.6, -19.4, 1, 1015, 2.6, 60, 3
2017-01-11 22:00:00, -16.0862068965517, -20, 1, 1015.69333333333, 1.58275862068966, 131.379310344828, 0
2017-01-11 23:00:00, -16.1, -19.7473684210526, 1, 1016.40666666667, 2.38947368421053, 135.789473684211, 0
2017-01-12 00:00:00, -16.1, -18.9, 1, 1017.1, 2.6, 130, 0
2017-01-12 01:00:00, -16.1, -18.9, 1, 1017.46666666667, 2.02, 114, 0
2017-01-12 02:00:00, -16.1, -18.9666666666667, 1, 1017.9, 1.78, 144, 0
2017-01-12 03:00:00, -16.1, -19.4, 1, 1017.9, 3.6, 170, 0
2017-01-12 04:00:00, -16.0333333333333, -18.9, 1, 1018.02666666667, 3.53333333333333, 170, 0
