"Date","CDDC","Center_Lat","Center_Lon","HDDC","PCPN","PDSI","PHDI","PMDI","SP01","SP02","SP03","SP06","SP09","SP12","SP24","TMAX","TMIN","TMPC","ZNDX","Full_Zone_Code"
"1896-05-15",48.03138441488743,44.13056530811196,-101.02158947638253,211.96861558511262,32.4968017590106,0.22767208113405424,0.22767208113405424,0.11532167012017036,-1.131350213860694,-0.23711673795356458,-0.13094153244662265,-0.382415915925797,-1.0169925683350842,-1.3799706676467165,NA,23.24724090757205,7.565802696651501,15.395832029004785,-2.386087208447091,"Bad River"
"1896-06-15",153.78685958697938,44.13056530811196,-101.02158947638253,70.10657020651033,86.5869311675464,0.32660637906895107,0.32660637906895107,0.39798592528292853,0.2651095034418387,-0.5852991779722325,-0.0781824400186678,-0.1028539296931517,-0.46508017108855504,-1.4317882276280487,NA,28.038306609637154,11.669970667646718,19.884138638641936,0.36758408407420307,"Bad River"
"1896-07-15",226.07518579162291,44.13056530811196,-101.02158947638253,33.08466951814259,62.01901211521644,0.6290516273480317,0.6290516273480317,1.0573289046318963,0.27542334759071296,0.29595619862326455,-0.39551818485590984,0.03586136135806769,-0.021255376595496894,-0.8882772772838649,NA,30.21448181514409,13.368963630288182,21.791722722716138,1.011095034418387,"Bad River"
"1896-08-15",199.5956198623265,44.13056530811196,-101.02158947638253,25.542334759071295,15.709805617855569,-0.13383163469840387,-0.13383163469840387,-0.44279526498658434,-1.6655475172091936,-0.7853285103255161,-0.38404380137673555,-0.374671489674484,-0.5252991779722324,-0.9528539296931519,NA,30.291408878567264,12.615832029004785,21.461065702065106,-2.097868595869794,"Bad River"
"1896-09-15",15.595619862326455,44.13056530811196,-101.02158947638253,292.07518579162297,26.848356277484545,0.6757010191809578,-0.09000684020534566,-0.3338609670516876,-0.08382479449305812,-1.2696861558511259,-0.7991533048185742,-0.49520434070703556,-0.4839196317582549,-0.77667872418621,NA,20.765080171088556,5.663824794493059,13.214452482790808,0.08608036824174509,"Bad River"
"1896-10-15",0,44.13056530811196,-101.02158947638253,664.2853929693152,15.818080947670056,0.5157958564461547,-0.17204340707035537,-0.4777150938980294,-0.4879927654882741,-0.4951095034418388,-1.3109708647999065,-0.9916933903628519,-0.5511605393303001,-0.591255376595497,NA,15.163883459199628,-2.3065838869210133,6.428649786139307,-0.2550146661766419,"Bad River"
"1896-11-15",0,44.13056530811196,-101.02158947638253,1501.1758895274766,30.18298788478357,1.1665477143623837,1.1665477143623837,1.1665477143623837,1.393102268930113,0.27968615585112583,0.01426280826041286,-0.3543576455256098,-0.31956198623264526,-0.4512553765954969,NA,-4.881138047182363,-14.05091220009334,-9.467780598809943,2.0039782964648225,"Bad River"
"1896-12-15",0,44.13056530811196,-101.02158947638253,1181.6620059479642,2.993862335092757,0.7812192040368676,0.7812192040368676,0.5986497861393063,-1.1619417295998131,0.7799051627348033,-0.035956198623264525,-0.7115985530976549,-0.4922262413954033,-0.46796343313499045,-1.0483721145490614,2.3865702065103216,-8.051167379535647,-2.8428314375452137,-0.7928832620464354,"Bad River"
"1897-01-15",0,44.13056530811196,-101.02158947638253,1602.9189477377204,30.026137664907246,1.5763287074787065,1.5763287074787065,1.5763287074787065,1.947459914455723,1.0380876027534711,1.5825694178975613,-0.4648904965581614,-0.562007234511726,-0.20956198623264521,-0.9129487669583487,-5.342831437545215,-15.46746675466107,-10.3928607698985,2.6308760275347094,"Bad River"
"1897-02-15",0,44.13056530811196,-101.02158947638253,1376.6087208447093,15.158793502639137,1.6355768495624774,1.6355768495624774,1.6355768495624774,0.4760510358884614,1.6045766524092873,0.975423347590713,0.3326642551627581,-0.12191239724652908,-0.15413863864193234,-0.9526349228094744,-2.8817657354801103,-15.080670701061726,-8.979729168615101,0.6438247944930582,"Bad River"
"1897-03-15",0,44.13056530811196,-101.02158947638253,1307.991200294015,57.509121421505085,2.6720658992182935,2.6720658992182935,2.6720658992182935,1.73435764552561,1.6441386386419325,2.1957371917395876,1.3619123972465292,0.25244524827908066,0.12266425516275806,-0.7728539296931518,0.4193292989382764,-10.628378954754407,-5.1134591258429625,3.6374599144557225,"Bad River"
"1897-04-15",0,44.13056530811196,-101.02158947638253,626.5204340707036,61.358979628412115,3.1036351199626644,3.1036351199626644,3.1036351199626644,0.5413502138606938,1.4024159159257972,1.345926866269981,1.8358320290047838,0.42743058210243884,0.008934297934896784,-0.7965838869210131,13.508773955757789,0.005832029004783967,6.735547517209193,2.1127004277213874,"Bad River"
"1897-05-15",30.8087602753471,44.13056530811196,-101.02158947638253,261.98758303815197,23.673728798371243,1.0176857615447457,2.113102268930113,1.2376789213394002,-1.478182440018668,-0.7111898716835838,0.0052991779722323384,0.2747663269396808,0.16902913520009366,-0.11394896411153865,-0.938182440018668,23.13664255162758,5.273854126846343,14.18727023992533,-2.0084014469023455,"Bad River"
"1897-06-15",113.51095034418388,44.13056530811196,-101.02158947638253,105.08466951814259,55.05273678540195,0.7220434070703555,1.705109503441839,0.5781824400186678,-0.6818175599813323,-1.4100000000000001,-0.9371460703068484,-0.028744623404503095,-0.08012416961848057,-0.4731022689301129,-1.2968028938046907,25.625233673060322,11.357240907572045,18.487992765488276,-0.5678030909578805,"Bad River"
"1897-07-15",283.92481420837714,44.13056530811196,-101.02158947638253,18.648904965581615,62.64807681948433,1.120006840205346,2.0012553765954975,1.392919434605065,0.2712553765954969,-0.38225557374868707,-1.096927063423171,-0.22056218338583536,0.1726349228094744,-0.4662993751254225,-0.9105328510325518,31.116175205506945,14.999970667646718,23.08307293657683,1.4024814208377103,"Bad River"
"1897-08-15",130.07518579162291,44.13056530811196,-101.02158947638253,59.4671489674484,43.59882186125773,1.281824400186678,2.0752991779722327,1.6855836897678231,-0.10009483726519683,0.04924814208377102,-0.4539489641115386,-0.3262993751254225,-0.11981032546960632,-0.1531022689301128,-0.7359561986232646,27.368963630288185,11.830029332353284,19.610029332353285,0.8478685958697936,"Bad River"
"1897-09-15",162.11605393303003,44.13056530811196,-101.02158947638253,57.02190068836775,8.946546531443245,-0.9833212758137903,1.0661458731536584,-0.3049491612647288,-1.3092774744370548,-0.850846695181426,-0.5504380137673548,-1.1489636302881807,-0.3133212758137902,-0.3317227227161354,-0.7329780993116324,29.571977902158444,11.005832029004786,20.27997066764672,-2.3911898716835838,"Bad River"
"1897-10-15",0,44.13056530811196,-101.02158947638253,471.7335744837243,22.2246274791133,-1.034605984762571,0.16586820156341342,-0.5284601116089127,-0.15225557374868698,-0.9954526799439968,-0.8112847089487807,-1.4965183820091001,-0.6616278854509386,-0.2727884247812386,-0.628087602753471,17.532474580632368,2.2141386386419324,9.87830660963715,-0.4581169351067548,"Bad River"
"1897-11-15",0,44.13056530811196,-101.02158947638253,1157.934297934897,14.708085075855788,-0.2592188097304873,0.2942989808190423,-0.1540438013767355,0.3726935875160418,-0.06786859586979357,-0.8231971061953097,-0.8615037158324581,-0.6498103254696064,-0.45576652409287094,-0.6500000000000001,3.514919828911445,-9.731977902158444,-3.110284511795591,0.42632870747870627,"Bad River"
"1897-12-15",0,44.13056530811196,-101.02158947638253,1441.6240710418856,9.630493942391785,-0.23113120697701633,0.258247944930581,-0.15881012831641625,-0.01360578760938072,0.17833594199043204,-0.11871529105121943,-0.566175205506942,-1.1068322261579744,-0.36363511996266445,-0.6026642551627581,-1.9405690235911814,-13.02398513667017,-7.500255179442307,-0.019342979348967837,"Bad River"
"1898-01-15",0,44.13056530811196,-101.02158947638253,1348.510950344184,4.569591133464001,-0.3928245973398681,-0.8211605393303002,-0.4279341007817068,-1.0783427821957778,-0.5841093062886487,-0.27016034217711005,-0.8690291352000937,-1.4539489641115388,-0.6711898716835839,-0.6131971061953098,0.4137006248745776,-12.08307293657683,-5.836175205506943,-0.551664058009568,"Bad River"
"1898-02-15",0,44.13056530811196,-101.02158947638253,1097.7934100781708,3.953315803649514,-0.84783926351651,-1.040941532446623,-0.7284669518142585,-1.1663648800373358,-1.3874012497491552,-1.15899980284681,-1.2376495889861165,-1.0647956592929646,-0.8101241696184807,-0.6596861558511258,4.190496678473923,-11.050853535386773,-3.4464010525959656,-0.911255376595497,"Bad River"
"1898-03-15",0,44.13056530811196,-101.02158947638253,1143.4262808260414,16.455862335092757,-1.0367735614514069,-1.2123210786606002,-0.9665545545677293,-0.4544818151440903,-1.021598553097655,-1.3588101283164165,-0.9479634331349907,-0.9721314041302066,-1.403854126846342,-0.7747956592929646,4.9285911214327385,-9.258620453786024,-2.1544818151440905,-0.8344524827908066,"Bad River"
"1898-04-15",0,44.13056530811196,-101.02158947638253,613.307293657683,29.753040473835032,-1.3164597173025325,-1.4744524827908068,-1.3515692207443712,-0.5842628082604129,-0.872350411013884,-1.0972409075720453,-1.1961458731536583,-1.4538247944930582,-1.9552336730603193,-1.1277737586045968,14.81278842478124,-0.9137006248745776,6.972788424781239,-1.1626642551627582,"Bad River"
"1898-05-15",12.94671489674484,44.13056530811196,-101.02158947638253,364.8934297934897,114.75942510993818,1.1578685958697936,1.1578685958697936,1.1578685958697936,1.1173357448372423,0.5719123972465291,0.3773357448372421,0.07213140413020644,-0.39244524827908067,-0.6172409075720452,-0.5063942123906193,18.473386780725704,5.56523367306032,12.021065702065105,3.4771167379535655,"Bad River"
"1898-06-15",140.5956198623265,44.13056530811196,-101.02158947638253,81.64890496558162,21.103506057608218,-1.0664890496558164,-1.0664890496558164,-1.0664890496558164,-1.7907518579162292,-0.25,-0.488087602753471,-0.8559561986232647,-0.8573357448372421,-0.9756423544743904,-0.9928832620464356,27.16382479449306,11.720000000000002,19.422445248279082,-3.1994671489674484,"Bad River"
"1898-07-15",256.2445248279081,44.13056530811196,-101.02158947638253,24.244524827908066,72.42429543206163,-0.01908779990666104,-0.01908779990666104,0.016021703535177623,0.5847663269396809,-0.9601241696184807,0.049561986232645225,-0.44799276548827416,-0.5110657020651033,-0.8556423544743905,-0.8760803682417451,30.806927063423174,14.193072936576831,22.500000000000004,0.9568683987166036,"Bad River"
"1898-08-15",228.18175599813324,44.13056530811196,-101.02158947638253,19.137954621397746,18.825477698989623,-1.0756716868276741,-1.0756716868276741,-1.0756716868276741,-1.4572409075720454,-0.40225557374868703,-1.495766524092871,-0.7485256165208258,-0.9407518579162293,-1.1612847089487808,-0.8620365668650097,30.845547517209198,13.312160736483492,22.086299375125424,-2.3217227227161352,"Bad River"
"1898-09-15",50.00000000000001,44.13056530811196,-101.02158947638253,173.00000000000003,13.911044602020759,-1.5015037158324582,-1.5015037158324582,-1.5015037158324582,-0.8992188097304874,-1.6717882276280487,-0.7826642551627581,-0.8521314041302066,-1.1580876027534712,-1.1424452482790808,-0.9779927654882743,25.14275909242796,6.967240907572045,16.060000000000002,-1.6198464980282359,"Bad River"
"1898-10-15",0,44.13056530811196,-101.02158947638253,684.8401446902346,6.309396751319568,-1.6979927654882743,-1.6979927654882743,-1.6979927654882743,-1.3125694178975613,-1.4158320290047843,-1.9143576455256097,-0.9061752055069421,-1.3209708647999068,-1.3494671489674486,-1.125014666176642,12.791379546213978,-0.6755181848559099,6.059686155851127,-1.0486204537860226,"Bad River"
"1898-11-15",0,44.13056530811196,-101.02158947638253,1165.307293657683,6.328493942391784,-1.7002190068836778,-1.7002190068836778,-1.7002190068836778,-0.4825400855442775,-1.4418175599813323,-1.5398758303815197,-2.1310950344183874,-1.283948964111539,-1.4831971061953098,-1.3190584675533776,4.0714088785672615,-10.565832029004785,-3.247211575218762,-0.5293429793489679,"Bad River"
"1898-12-15",0,44.13056530811196,-101.02158947638253,1446.5080171088557,3.0886032486804327,-1.8480876027534712,-1.8480876027534712,-1.8480876027534712,-1.174671489674484,-1.3198758303815197,-1.9920365668650097,-1.3893723117022518,-1.257773758604597,-1.5553285103255161,-1.2552336730603195,-0.5713502138606938,-14.556430384949252,-7.58335744837242,-0.9641386386419324,"Bad River"
"1899-01-15",0,44.13056530811196,-101.02158947638253,1523.5080171088557,10.954631607299028,-1.0388756332283295,-1.6357371917395873,-1.4988101283164164,0.3287446234045031,-0.5656130221211066,-0.8750801710885552,-2.1746714896744845,-1.0640438013767357,-1.4518175599813326,-1.3917227227161355,-1.9464597173025324,-16.017809931163228,-8.973357448372422,0.06651838200909982,"Bad River"
"1899-02-15",0,44.13056530811196,-101.02158947638253,1684.4452482790807,9.554850219876325,-1.0642989808190424,-1.5979634331349906,-1.4189049655816133,-0.14689773106988718,-0.036459717302532446,-0.6194378166141646,-1.7583721145490616,-2.278963630288181,-1.3672409075720453,-1.409591318585929,-8.265080171088556,-21.922729760074674,-15.088904965581616,-0.40210207177692275,"Bad River"
"1899-03-15",0,44.13056530811196,-101.02158947638253,1544.5175008353754,45.9580567172372,0.673007431664916,-0.35875146360984883,0.017613416427486817,1.2925694178975613,1.0206570206510324,0.9608760275347097,-0.5456130221211066,-0.9241386386419325,-0.9638247944930582,-1.4999051627348035,-2.5716347256562844,-16.160569023591183,-9.3481237753121,1.7908105226227966,"Bad River"
"1899-04-15",0,44.13056530811196,-101.02158947638253,652.2131404130207,29.598599120494704,0.3606570206510322,-0.5607880304748585,-0.5756130221211068,-0.6049198289114451,0.16275909242795492,0.07840144690234518,-0.3016933903628517,-1.6476495889861162,-1.0175547517209194,-1.807773758604597,13.461065702065104,-0.966927063423171,6.252759092427956,-0.725766524092871,"Bad River"
"1899-05-15",15.542334759071291,44.13056530811196,-101.02158947638253,342.5861361358068,113.7704939423918,1.483102268930113,1.483102268930113,1.483102268930113,1.0978685958697938,0.5511605393303001,0.8973357448372421,0.6775547517209193,-0.1671167379535646,-1.0664890496558164,-1.0945766524092873,19.291693390362852,5.681664058009568,12.467211575218762,3.4680876027534713,"Bad River"
"1899-06-15",125.44524827908066,44.13056530811196,-101.02158947638253,95.09708647999065,82.046817733072,1.6404380137673549,1.6404380137673549,1.6404380137673549,0.13307293657682912,0.8665838869210131,0.4609415324466227,0.7022262413954032,0.13137954621397746,-0.2791533048185742,-0.8615985530976549,26.675802696651502,11.14887563322833,18.896116540800378,0.9446714896744841,"Bad River"
"1899-07-15",280.1788227628049,44.13056530811196,-101.02158947638253,19.457665240928712,43.601230727793734,1.603948964111539,1.603948964111539,1.603948964111539,-0.4288394606697,-0.19501466617664187,0.5200948372651969,0.45009483726519683,0.2662700427721388,-0.5924452482790807,-0.9964890496558163,31.622291746307322,14.368904965581613,22.994109306288653,0.3791533048185742,"Bad River"
"1899-08-15",225.31677738420262,44.13056530811196,-101.02158947638253,19.86204537860226,39.72281360488627,0.7983427821957778,1.384671489674484,1.11783926351651,-0.4222849061019707,-0.7134454454322708,-0.391095034418387,0.3437006248745776,0.21338678072570336,-0.36181755998133225,-1.0153285103255163,30.21445248279081,13.792262413954035,22.01229174630732,-0.15867911849258998,"Bad River"
"1899-09-15",54.26642551627581,44.13056530811196,-101.02158947638253,166.57371917395875,10.495206497360867,-0.7318175599813324,0.6643576455256097,-0.5525694178975613,-1.10551818485591,-1.0526935875160417,-1.210781190269513,-0.20629937512542246,0.04551818485590975,-0.38692706342317096,-1.027773758604597,25.520781190269517,6.895861361358069,16.25278842478124,-1.7360510358884615,"Bad River"
"1899-10-15",0,44.13056530811196,-101.02158947638253,545.9277474437056,26.548935295732115,-0.558496284167542,-0.08451798770271962,-0.32326261110722276,0.08332127581379023,-0.6915692207443712,-0.752664255162758,0.0032919434605064857,0.00573719173958713,-0.1451095034418387,-1.033510950344184,16.253328116019137,0.7913795462139774,8.550598355944466,0.2988981253762674,"Bad River"
"1899-11-15",0,44.13056530811196,-101.02158947638253,763.0532851032552,7.633534416226811,-0.909342979348968,-0.4845179877027198,-0.8496568234978422,-0.30595619862326456,-0.18561302212110664,-0.828591121432739,-0.8144818151440902,-0.03128470894878061,-0.13564235447439033,-1.085109503441839,12.521065702065105,-4.077240907572046,4.202445248279081,-1.2298758303815196,"Bad River"
"1899-12-15",0,44.13056530811196,-101.02158947638253,1438.7839263516512,9.252275329814488,-0.8715692207443714,-0.4923865835725134,-0.7908173628281423,-0.06721157521876142,-0.43040868141407107,-0.2618830648932453,-1.0402190068836776,-0.3023504110138838,-0.06457665240928709,-1.027773758604597,-1.0626055904561906,-13.81887563322833,-7.446430384949249,-0.16699256833508402,"Bad River"
"1900-01-15",0,44.13056530811196,-101.02158947638253,1227.3043604223546,1.5646032486804327,-1.1315692207443713,-1.1315692207443713,-1.1315692207443713,-1.955926866269981,-1.007525419367636,-1.0363648800373357,-1.1205328510325518,-0.18159855309765488,-0.17266425516275807,-1.0388394606697,2.9283359419904325,-10.211167379535647,-3.6608828677400553,-1.0616933903628518,"Bad River"
"1900-02-15",0,44.13056530811196,-101.02158947638253,1367.962749114456,6.671672081134055,-1.2653940152374294,-1.2653940152374294,-1.2653940152374294,-0.5933867807257033,-1.4079634331349906,-1.2094378166141648,-1.2927297600746714,-1.0328832620464357,-0.20617520550694196,-1.0147956592929646,-1.3101016774705427,-16.309473989172798,-8.80978783332167,-0.75667872418621,"Bad River"
"1900-03-15",0,44.13056530811196,-101.02158947638253,1076.0160342177112,26.958295432061625,-1.2322262413954035,-1.2322262413954035,-1.0505328510325518,0.06918947737720366,-0.19281775713452232,-0.7895258136740159,-0.6819123972465291,-1.3389636302881807,-0.45470082202776774,-0.9539489641115388,6.877423741897094,-8.791919237451875,-0.9467148967448393,-0.29165721780422227,"Bad River"
"1900-04-15",5.191239724652905,44.13056530811196,-101.02158947638253,443.41679709952166,59.90895952616498,-1.192007234511726,-1.192007234511726,-1.0398758303815194,0.5545766524092871,0.5007225255629453,0.3098758303815195,-0.11883946066969997,-0.7623504110138839,-0.08937231170225157,-0.7558613613580678,17.562576258102908,2.818620453786023,10.220598355944466,-0.24827727728386467,"Bad River"
"1900-05-15",69.35109503441839,44.13056530811196,-101.02158947638253,172.9780993116323,15.383315803649516,-2.6211605393303,-2.6211605393303,-2.6211605393303,-1.9093723117022516,-0.9240438013767356,-0.8757665240928709,-1.173416113078987,-1.4778685958697937,-1.3766132192742968,-1.5507518579162292,25.193072936576833,7.708335941990433,16.46692706342317,-4.654795659292965,"Bad River"
"1900-06-15",193.8525616520826,44.13056530811196,-101.02158947638253,48.573719173958715,69.9790363456493,-3.0193723117022517,-3.0193723117022517,-3.0193723117022517,-0.2255475172091935,-1.2799051627348033,-0.8418175599813323,-1.0182117723719515,-1.0637299572278613,-1.4241679709952162,-1.1328832620464355,29.13695639577646,12.889401644055535,21.02695639577646,-2.0160148633298323,"Bad River"
"1900-07-15",232.3510950344184,44.13056530811196,-101.02158947638253,30.542334759071295,80.13031966249449,-0.8398034852642605,-2.533445445432271,-2.053255770901877,0.7843283131723261,0.3257078593863035,-0.6675840840742031,-0.46780309095788053,-0.6651388357951225,-0.9870512330416517,-1.0485256165208259,29.472788424781243,14.42307293657683,21.949686155851126,0.5351163436471846,"Bad River"
"1900-08-15",310.0846695181426,44.13056530811196,-101.02158947638253,7.94671489674484,81.68138849494812,-0.15886195281763804,-1.6772995722786126,-0.4427815845758928,1.2856130221211068,1.3354888525026263,0.8633574483724198,0.04686839871660353,-0.15344544543227076,-0.48194172959981285,-0.5692774744370548,31.18109503441839,16.342291746307318,23.752759092427958,1.7815105560378042,"Bad River"
"1900-09-15",40.70219006883678,44.13056530811196,-101.02158947638253,193.5423347590713,53.2046558377319,0.429977507852062,0.429977507852062,0.6792549822891168,0.8894671489674486,1.379342979348968,1.4992188097304875,0.30837211454906144,0.12304360422354538,0.024014469023451723,-0.24300743166491603,22.752759092427958,8.196613219274298,15.499686155851128,1.729029135200094,"Bad River"
"1900-10-15",0,44.13056530811196,-101.02158947638253,422.0970864799907,15.445425109938164,-1.1495258136740159,-0.05287642184108943,-0.4396499832924963,-0.485423347590713,0.2670219006883678,0.8190291352000938,-0.04864978613930629,0.038685958697935674,-0.13673738889277728,-0.22896363028818054,19.065802696651502,2.5892481420837714,10.818591121432739,-1.3314743834791742,"Bad River"
"1900-11-15",0,44.13056530811196,-101.02158947638253,1090.8153107665385,5.23128744503092,-1.2493068067903383,-0.2694603087621026,-0.9400586647065676,-0.662350411013884,-0.8610657020651034,0.033510950344183874,0.6202845117955905,0.0011312069770163524,-0.163759289581145,-0.2324745806323644,4.779430976408819,-8.440569023591182,-1.8695033215260781,-0.6624452482790807,"Bad River"
"1900-12-15",0,44.13056530811196,-101.02158947638253,1172.294876695835,4.304465583773189,-1.4036644523159483,-1.4036644523159483,-1.4036644523159483,-0.8863942123906194,-1.303102268930113,-1.2107518579162293,0.7464597173025326,-0.07300743166491597,-0.24237974336716755,-0.263007431664916,3.5924745806323646,-8.913641960168011,-2.6761165408003746,-0.8356423544743903,"Bad River"
"1901-01-15",0,44.13056530811196,-101.02158947638253,1311.6240710418856,2.321040473835027,-1.6071754026601321,-1.6071754026601321,-1.6071754026601321,-1.4968615585112581,-1.8010001971531904,-1.785671686827674,0.3528539296931518,-0.35886879302298375,-0.24046734612063853,-0.3181169351067547,2.119117132259945,-12.467496087014352,-5.166744229098123,-1.0455475172091937,"Bad River"
"1901-02-15",0,44.13056530811196,-101.02158947638253,1383.191239724653,11.26276927220627,-1.5265183820091,-1.5265183820091,-1.4176789213394,0.04780309095788049,-0.7052991779722325,-1.164671489674484,-0.3848904965581614,0.3753940152374292,-0.1718468923346159,-0.31354028269746764,-2.1966425516275807,-16.03887563322833,-9.110313844148877,-0.26304360422354545,"Bad River"
"1901-03-15",0,44.13056530811196,-101.02158947638253,999.7240907572045,24.813947410948543,-1.4947956592929645,-1.4947956592929645,-1.2525400855442776,0.18363511996266446,0.06567168682767402,-0.39294876695834857,-1.289342979348968,0.581255376595497,-0.15332127581379024,-0.46056218338583543,7.401977902158443,-6.565832029004785,0.4230729365768292,-0.3696274911445584,"Bad River"
"1901-04-15",0,44.13056530811196,-101.02158947638253,521.1065702065104,35.41186646327849,-1.832759092427955,-1.832759092427955,-1.6642334759071291,-0.34391963175825496,-0.3445473200560034,-0.35028451179559056,-1.0418830648932453,0.07510950344183871,-0.4592774744370548,-0.4198103254696064,15.791977902158445,1.5921607364834904,8.681379546213979,-1.4725107531909938,"Bad River"
"1901-05-15",51.78685958697936,44.13056530811196,-101.02158947638253,203.05328510325518,32.1209920129693,-2.832102071776923,-2.832102071776923,-2.832102071776923,-1.1356130221211067,-1.1115692207443713,-1.0718830648932456,-1.4221969090421196,-1.0991239724652906,-0.25799276548827416,-1.033102268930113,23.985050838735273,7.318335941990432,15.621693390362854,-3.559941335293433,"Bad River"
