"date", "data_product_code", "temperature", "temperature_dewpoint", "cloud_cover_fraction", "air_pressure", "wind_speed", "wind_dir_degrees", "ISD_precip_01hr"
1972-01-24 00:00:00, "SAO  ", 0.6, -0.6, 1, 999.6, 4.1, 90, 0
1972-01-24 03:00:00, "SAO  ", -8.3, -10, 1, 1002.3, 9.3, 10, 0
1972-01-24 06:00:00, "SAO  ", -10.6, -13.3, 1, 1005.1, 12.4, 340, 0
1972-01-24 09:00:00, "SAO  ", -17.2, -23.3, 0.25, 1007.3, 15.5, 330, 0
1972-01-24 12:00:00, "SAO  ", -16.7, -22.2, 1, 1012.1, 9.3, 330, 0
1972-01-24 15:00:00, "SAO  ", -16.7, -22.2, 1, 1017.4, 10.3, 340, 0
1972-01-24 18:00:00, "SAO  ", -15, -21.7, 1, 1021.5, 12.9, 340, 0
1972-01-24 21:00:00, "SAO  ", -16.1, -24.4, 1, 1025.8, 12.4, 340, 0
1972-01-25 00:00:00, "SAO  ", -18.3, -26.7, 0.125, 1029.8, 9.3, 350, 0
1972-01-25 03:00:00, "SAO  ", -21.1, -27.8, 0, 1032.5, 6.2, 360, 0
1972-01-25 06:00:00, "SAO  ", -22.8, -29.4, 0, 1033, 5.2, 360, 0
1972-01-25 09:00:00, "SAO  ", -23.9, -29.4, 0.75, 1034.2, 1.5, 20, 0
1972-01-25 12:00:00, "SAO  ", -24.4, -31.1, 0.75, 1034.6, 2.6, 40, 0
1972-01-25 15:00:00, "SAO  ", -23.9, -30, 1, 1035.5, 4.1, 90, 0
1972-01-25 18:00:00, "SAO  ", -22.8, -28.9, 1, 1036, 5.2, 80, 0
1972-01-25 21:00:00, "SAO  ", -21.7, -28.3, 1, 1034.5, 5.7, 90, 0
1972-01-26 00:00:00, "SAO  ", -23.9, -30.6, 1, 1036.8, 5.2, 60, 0
1972-01-26 03:00:00, "SAO  ", -24.4, -31.1, 1, 1039.1, 5.7, 50, 0
1972-01-26 06:00:00, "SAO  ", -25.6, -31.1, 1, 1040.5, 3.6, 80, 3
1972-01-26 09:00:00, "SAO  ", -25.6, -31.1, 1, 1040.6, 4.1, 40, 0
1972-01-26 12:00:00, "SAO  ", -26.7, -32.8, 1, 1042.4, 4.6, 40, 0
1972-01-26 15:00:00, "SAO  ", -26.1, -32.8, 1, 1044.5, 4.1, 30, 0
1972-01-26 18:00:00, "SAO  ", -25, -31.7, 1, 1045.2, 3.1, 20, 0
1972-01-26 21:00:00, "SAO  ", -23.9, -30.6, 1, 1042.1, 3.6, 50, 0
1972-01-27 00:00:00, "SAO  ", -25, -31.7, 1, 1041.9, 3.1, 50, 0
1972-01-27 03:00:00, "SAO  ", -25.6, -31.7, 1, 1041, 3.1, 90, 0
1972-01-27 06:00:00, "SAO  ", -25.6, -31.7, 1, 1038.6, 4.6, 130, 0
1972-01-27 09:00:00, "SAO  ", -25.6, -31.7, 1, 1036, 3.6, 110, 0
1972-01-27 12:00:00, "SAO  ", -25, -31.1, 1, 1035.3, 2.6, 120, 8
1972-01-27 15:00:00, "SAO  ", -27.2, -33.9, 1, 1033.8, 1.5, 260, 0
1972-01-27 18:00:00, "SAO  ", -23.3, -31.1, 1, 1032.6, 0, 0, 0
1972-01-27 21:00:00, "SAO  ", -21.1, -31.1, 0, 1029.9, 3.1, 330, 0
1972-01-28 00:00:00, "SAO  ", -25.6, -33.9, 0.25, 1031.5, 3.1, 10, 0
1972-01-28 03:00:00, "SAO  ", -27.8, -34.4, 0.25, 1031.6, 2.1, 270, 0
1972-01-28 06:00:00, "SAO  ", -30.6, -35, 0.25, 1029.5, 1.5, 140, 0
1972-01-28 09:00:00, "SAO  ", -28.3, -34.4, 0, 1024.9, 0, 0, 0
1972-01-28 12:00:00, "SAO  ", -25.6, -31.7, 0.25, 1022.4, 0, 0, 0
1972-01-28 15:00:00, "SAO  ", -23.3, -30, 0.25, 1021.4, 1.5, 50, 0
1972-01-28 18:00:00, "SAO  ", -12.2, -20.6, 0.5, 1020.1, 2.1, 40, 0
1972-01-28 21:00:00, "SAO  ", -5.6, -13.9, 0, 1018, 2.1, 100, 0
1972-01-29 00:00:00, "SAO  ", -6.1, -12.8, 0, 1019.1, 2.1, 40, 0
1972-01-29 03:00:00, "SAO  ", -8.3, -17.8, 0.375, 1020.1, 3.1, 290, 0
1972-01-29 06:00:00, "SAO  ", -12.8, -21.7, 0, 1020, 3.1, 290, 0
1972-01-29 09:00:00, "SAO  ", -7.2, -15, 0.25, 1018, 7.2, 290, 0
1972-01-29 12:00:00, "SAO  ", -5.6, -13.3, 0.25, 1018.9, 9.8, 320, 0
1972-01-29 15:00:00, "SAO  ", -10.6, -13.3, 0.625, 1022.6, 3.1, 10, 0
1972-01-29 18:00:00, "SAO  ", -4.4, -12.2, 0.75, 1024.3, 10.8, 330, 0
1972-01-29 21:00:00, "SAO  ", -2.8, -12.2, 0.25, 1022.4, 12.9, 330, 0
1972-01-30 00:00:00, "SAO  ", -5, -12.8, 0.75, 1023.3, 5.2, 330, 0
1972-01-30 03:00:00, "SAO  ", -8.3, -14.4, 0.75, 1025.1, 4.6, 340, 0
1972-01-30 06:00:00, "SAO  ", -11.1, -13.9, 0.5, 1024.8, 3.1, 230, 0
1972-01-30 09:00:00, "SAO  ", -12.8, -16.7, 0, 1023.7, 3.6, 210, 0
1972-01-30 12:00:00, "SAO  ", -10, -17.8, 0.25, 1021.6, 4.1, 240, 0
1972-01-30 15:00:00, "SAO  ", -12.8, -20.6, 0, 1021.5, 1.5, 30, 0
1972-01-30 18:00:00, "SAO  ", -1.1, -11.7, 0.25, 1019.4, 4.1, 170, 0
1972-01-30 21:00:00, "SAO  ", 3.9, -9.4, 0.125, 1016.7, 3.1, 90, 0
1972-01-31 00:00:00, "SAO  ", 1.7, -9.4, 0, 1016.8, 2.1, 270, 0
1972-01-31 03:00:00, "SAO  ", -5.6, -11.7, 0, 1019.4, 2.6, 230, 0
1972-01-31 06:00:00, "SAO  ", -7.8, -15, 0, 1018, 3.6, 310, 0
1972-01-31 09:00:00, "SAO  ", -8.9, -14.4, 0, 1017.6, 3.1, 290, 0
1972-01-31 12:00:00, "SAO  ", -9.4, -15.6, 0, 1016.8, 3.6, 310, 0
1972-01-31 15:00:00, "SAO  ", -8.9, -12.8, 0.25, 1017.7, 3.1, 180, 0
1972-01-31 18:00:00, "SAO  ", -3.9, -11.1, 1, 1016.6, 2.6, 140, 0
1972-01-31 21:00:00, "SAO  ", -2.8, -9.4, 1, 1012.4, 5.2, 90, 0
1972-02-01 00:00:00, "SAO  ", -6.7, -10, 0.875, 1013, 6.2, 50, 0
1972-02-01 03:00:00, "SAO  ", -10, -12.2, 1, 1015.7, 3.1, 30, 0
1972-02-01 06:00:00, "SAO  ", -10, -12.2, 1, 1015, 6.7, 30, 3
1972-02-01 09:00:00, "SAO  ", -10.6, -13.3, 1, 1015, 5.2, 360, 3
1972-02-01 12:00:00, "SAO  ", -11.7, -14.4, 1, 1016.1, 7.2, 350, 5
1972-02-01 15:00:00, "SAO  ", -12.8, -15.6, 1, 1018.9, 7.7, 340, 5
1972-02-01 18:00:00, "SAO  ", -11.7, -16.1, 1, 1020.4, 10.3, 340, 0
1972-02-01 21:00:00, "SAO  ", -12.2, -16.1, 1, 1020.6, 11.8, 330, 0
1972-02-02 00:00:00, "SAO  ", -13.9, -17.8, 1, 1024, 11.8, 330, 0
1972-02-02 03:00:00, "SAO  ", -17.2, -22.8, 0.375, 1026.6, 11.3, 330, 0
1972-02-02 06:00:00, "SAO  ", -18.9, -24.4, 0.875, 1027.5, 12.4, 340, 0
1972-02-02 09:00:00, "SAO  ", -18.3, -24.4, 0.75, 1027.7, 8.8, 360, 0
1972-02-02 12:00:00, "SAO  ", -20.6, -26.1, 0.875, 1028.2, 7.2, 320, 0
1972-02-02 15:00:00, "SAO  ", -20, -26.1, 0.75, 1029.5, 2.6, 220, 0
1972-02-02 18:00:00, "SAO  ", -17.2, -23.3, 0.125, 1028.8, 3.1, 190, 0
1972-02-02 21:00:00, "SAO  ", -11.7, -21.1, 0, 1024.5, 3.1, 160, 0
1972-02-03 00:00:00, "SAO  ", -13.3, -21.7, 0.5, 1025.5, 2.1, 270, 0
1972-02-03 03:00:00, "SAO  ", -9.4, -18.3, 1, 1024.9, 8.8, 330, 0
1972-02-03 06:00:00, "SAO  ", -10.6, -17.8, 1, 1025, 6.7, 330, 0
1972-02-03 09:00:00, "SAO  ", -15, -21.1, 0.5, 1026, 4.1, 350, 0
1972-02-03 12:00:00, "SAO  ", -15.6, -21.1, 0.375, 1026.9, 1.5, 110, 0
1972-02-03 15:00:00, "SAO  ", -14.4, -19.4, 1, 1026.7, 3.1, 180, 0
1972-02-03 18:00:00, "SAO  ", -11.7, -16.7, 1, 1026.5, 2.1, 150, 0
1972-02-03 21:00:00, "SAO  ", -10, -13.3, 1, 1025.1, 3.1, 140, 0
1972-02-04 00:00:00, "SAO  ", -12.2, -15.6, 0.875, 1026.7, 1.5, 70, 0
1972-02-04 03:00:00, "SAO  ", -12.8, -15.6, 0.875, 1028.9, 0, 0, 0
1972-02-04 06:00:00, "SAO  ", -12.8, -15.6, 0.75, 1029.7, 0, 0, 0
1972-02-04 09:00:00, "SAO  ", -12.8, -16.1, 1, 1030.8, 4.1, 350, 0
1972-02-04 12:00:00, "SAO  ", -16.7, -21.1, 0.875, 1032, 2.1, 70, 0
